Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.7210206687450409,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.58771396
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.7565505923703313,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.5877192
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.26547294203191996,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.59963053
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.9746468458324671,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.58749664
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.7610366707667708,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.58771396
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.785232494585216,0.21527960058301687,0.7843205165117979,0.5878833
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.13399876281619072,0.7843205165117979,0.58771396
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.995300492271781,0.58771396
0.37003019358962774,0.9170035878196359,0.5174001734703779,0.1718459641560912,0.686033739708364,0.499172386713326,0.16145286243408918,0.1429479131475091,0.7210206687450409,0.7565505923703313,0.26547294203191996,0.9746468458324671,0.7610366707667708,0.785232494585216,0.13399876281619072,0.995300492271781,0.09441637
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7019433
0.3835906619206071,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.701945
0.11692243628203869,0.834298063069582,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7019433
