Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.2805066294968128,0.3038798449561,0.24531219992786646,0.20330629963427782,0.46897238213568926,0.6810136325657368,0.009537889622151852,0.38926262594759464,0.5227201
0.2805066294968128,0.3038798449561,0.7319865496829152,0.565336306579411,0.46897238213568926,0.6810136325657368,0.009537889622151852,0.38926262594759464,0.2076419
0.2805066294968128,0.3038798449561,0.7319865496829152,0.20330629963427782,0.65015341155231,0.6810136325657368,0.009537889622151852,0.38926262594759464,0.36451992
0.2805066294968128,0.3038798449561,0.7319865496829152,0.20330629963427782,0.46897238213568926,0.9470478650182486,0.009537889622151852,0.38926262594759464,0.4012385
0.2805066294968128,0.3038798449561,0.7319865496829152,0.20330629963427782,0.46897238213568926,0.6810136325657368,0.3395399395376444,0.38926262594759464,0.3646097
0.2805066294968128,0.3038798449561,0.7319865496829152,0.20330629963427782,0.46897238213568926,0.6810136325657368,0.009537889622151852,0.4733784291893244,0.3642174
0.4646034184843302,0.9201345648616552,0.24531219992786646,0.565336306579411,0.65015341155231,0.9470478650182486,0.3395399395376444,0.4733784291893244,0.5554037
0.3380805691704154,0.6953600943088531,0.12509883660823107,0.3969608098268509,0.9632053319364786,0.6108305780217052,0.8034370429813862,0.006764323450624943,0.5482642
0.17116177640855312,0.6953600943088531,0.12509883660823107,0.3969608098268509,0.9632053319364786,0.6108305780217052,0.8034370429813862,0.006764323450624943,0.5484502
0.3380805691704154,0.4349167561158538,0.12509883660823107,0.3969608098268509,0.9632053319364786,0.6108305780217052,0.8034370429813862,0.006764323450624943,0.48339456
0.3380805691704154,0.6953600943088531,0.18113533314317465,0.3969608098268509,0.9632053319364786,0.6108305780217052,0.8034370429813862,0.006764323450624943,0.5222205
0.3380805691704154,0.6953600943088531,0.12509883660823107,0.7386103849858046,0.9632053319364786,0.6108305780217052,0.8034370429813862,0.006764323450624943,0.48997483
0.3380805691704154,0.6953600943088531,0.12509883660823107,0.3969608098268509,0.8465120904147625,0.6108305780217052,0.8034370429813862,0.006764323450624943,0.5481449
0.3380805691704154,0.6953600943088531,0.12509883660823107,0.3969608098268509,0.9632053319364786,0.1918662004172802,0.8034370429813862,0.006764323450624943,0.4958696
0.3380805691704154,0.6953600943088531,0.12509883660823107,0.3969608098268509,0.9632053319364786,0.6108305780217052,0.50374327134341,0.006764323450624943,0.54789436
0.3380805691704154,0.6953600943088531,0.12509883660823107,0.3969608098268509,0.9632053319364786,0.6108305780217052,0.8034370429813862,0.9206486353650689,0.5477124
0.17116177640855312,0.4349167561158538,0.18113533314317465,0.7386103849858046,0.8465120904147625,0.1918662004172802,0.50374327134341,0.9206486353650689,0.34581178
0.6715916087850928,0.04351081978529692,0.6262375097721815,0.6685111336410046,0.3690032623708248,0.271133323200047,0.3188929473981261,0.7518934709951282,0.10301836
0.6627403320744634,0.04351081978529692,0.6262375097721815,0.6685111336410046,0.3690032623708248,0.271133323200047,0.3188929473981261,0.7518934709951282,0.10301848
0.6715916087850928,0.8137555997818708,0.6262375097721815,0.6685111336410046,0.3690032623708248,0.271133323200047,0.3188929473981261,0.7518934709951282,0.28789788
0.6715916087850928,0.04351081978529692,0.713880930095911,0.6685111336410046,0.3690032623708248,0.271133323200047,0.3188929473981261,0.7518934709951282,0.0855055
0.6715916087850928,0.04351081978529692,0.6262375097721815,0.43163676280528307,0.3690032623708248,0.271133323200047,0.3188929473981261,0.7518934709951282,0.14459355
