CsPbI,FAPbI,MAPbI
-1.1270881319941362e-05,-5.531973826394809e-05,-0.21399698985430113
-1.298243490349682e-05,-5.532406115293931e-05,-0.21399700251252707
-1.1279961715071618e-05,-3.2600729415882546e-05,-0.21399699041309464
-1.1270524313045094e-05,-5.5319986616619854e-05,-0.11514289521922672
-1.2980929265396512e-05,-3.25928364570266e-05,-0.11514290132715063
1.2022893255025924e-05,3.180863180501925e-05,0.26439337144450586
1.2022893255025924e-05,3.180863180501925e-05,0.26439337144450586
1.2023133846572609e-05,3.2642615648614814e-05,0.2643933716850976
1.2022769078745554e-05,3.180906642213932e-05,0.37754521945025765
1.2023009670181217e-05,3.2643050265734885e-05,0.3775452196908495
1.2019571537735807e-05,-3.259536655013384e-05,-0.16795401112952568
1.2019571537735807e-05,-3.259536655013384e-05,-0.16795401112952568
1.2018981700112619e-05,2.2610936624159472e-05,-0.16795402294180034
1.2012664228566727e-05,-3.260679077377038e-05,0.32357773690018826
1.2023250262005458e-05,2.2623726787435183e-05,0.32357774930230043
-9.950584111240168e-06,3.262738852455316e-05,0.3235777389413367
-5.209189839650019e-06,3.264509141434613e-05,0.32357774821575735
-9.949024145916585e-06,3.411079912138404e-05,0.3235777440868939
-9.941876245089798e-06,3.263996137929659e-05,-0.16795401203756538
-5.2158720791339874e-06,3.411378711450086e-05,-0.1679540129844099
-1.354566775263466e-05,-5.5323005654001056e-05,-0.3012721391161904
1.2016637871647973e-05,-5.532557455212306e-05,-0.30127214336146907
-1.3543743019261978e-05,3.180628797652685e-05,-0.30127214324505386
-1.354566775263466e-05,-5.5323005654001056e-05,-0.3012721391161904
1.2018562605076166e-05,3.18037190784326e-05,-0.3012721474903326
7.021582374949764e-06,2.6559728818494055e-05,0.0703902048912521
-1.224220419920874e-05,2.656647314622923e-05,0.07039020963323607
7.016770541656836e-06,-5.5328034795944225e-05,0.07039020068477846
7.021582374949764e-06,2.6559728818494055e-05,0.0703902048912521
-1.2247016032515545e-05,-5.532129046821599e-05,0.07039020542676244
1.2016405041226363e-05,-5.5325458137023276e-05,0.4249791907068963
-1.3551100467468213e-05,-5.532739063124348e-05,0.4249791897522906
1.2016405041226363e-05,-5.5325458137023276e-05,0.4249791907068963
1.2016405041226363e-05,-5.5325458137023276e-05,0.4249791907068963
-1.3551100467468213e-05,-5.532739063124348e-05,0.4249791897522906
-1.2249654779798724e-05,3.065819231175271e-05,-0.056851105174670756
