P3HT content (%),D1 content (%),D2 content (%),D6 content (%),D8 content (%)
-0.09911258405274048,-0.08144011954760315,0.038408783441021416,-0.00778136903245466,0.03370093265562207
-0.09911258037221463,-0.0814401159765632,-0.05383332382521731,-0.009980292834751742,0.03370093002338855
-0.09911258227421929,-0.0814401168148921,-0.05383332156606704,-0.007781369572538586,0.0068324047290454215
-0.0872864427793372,-0.018774027561136927,0.03840878312670007,-0.009980294975962142,0.00683239994271255
0.11963665038541257,0.08444050186593638,0.053179830325617745,-0.012052145865856734,0.017561173807674444
0.11972915399237534,0.08444050519541463,0.053179829563928895,-0.012052145840356299,0.017561174016113262
0.11963665097538892,-0.07261046330122992,0.05317982609059464,-0.012052145026419173,0.01756117456395827
0.11963665151089939,0.08444050279185397,0.10859933314648172,-0.012052146433935707,0.017561174145971713
0.11963665691354039,0.08444050550031182,0.05317983090824879,0.07558985693973402,0.017561174283591274
0.11963664829159995,0.08444050042210921,0.05317982934468007,-0.012052146979840472,-0.037687140662455924
0.11972915958141965,-0.07261045962236716,0.10859933649979721,0.0755898515774225,-0.03768713975885124
0.11924589534353888,-0.08520958159878368,-0.004794653090426612,-0.01027336750024307,-0.02543488356265397
0.11967110913510194,-0.08520957698208464,-0.004794652731202205,-0.010273367141018648,-0.025434883153537258
0.11924589973211934,0.12415627749828026,-0.004794642215849632,-0.010273370108362092,-0.025434880785871406
0.11924589469632514,-0.08520958081575204,-0.017635758834270106,-0.010273367315918852,-0.025434883600073198
0.11924589515117648,-0.08520958712754134,-0.004794650286480372,-0.0024346689157287993,-0.025434882988615633
0.11924589282314722,-0.08520958319616821,-0.004794654166713996,-0.010273370037265594,-0.03801083003040515
0.11967110445160269,0.12415627430129376,-0.017635754743380323,-0.002434670591832333,-0.03801084298244121
-0.10082861696442019,0.053994330851959906,0.09597190946251864,0.029839602235283327,0.03696096797024696
-0.09810593639406204,0.053994331506380285,0.09597190943230602,0.029839601683973677,0.036960967895685794
-0.10082861718491633,-0.07055875220227925,0.09597190886436564,0.02983960205567112,0.03696096764927335
-0.10082861689678844,0.053994330480262406,-0.07642990483589186,0.029839601786668585,0.03696096736849069
-0.10082861673158955,0.05399433154352231,0.0959719094860789,-0.011356208368115878,0.03696096778453686
-0.10082861241978777,0.0539943310046857,0.09597190869500907,0.029839602422656604,0.011101727135800932
-0.09810593946105141,-0.07055875463480511,-0.07642990754407256,-0.011356211156262773,0.011101725434612852
-0.10130816862912898,-0.04444351480841375,-0.02054792733425051,-0.011805899269945352,-0.034741604108075134
-0.10130202130919017,-0.04444351661784046,-0.02054792410455685,-0.011805896708253938,-0.03474160123039925
-0.10130817003900168,0.005401973330299403,-0.020547927481571342,-0.011805899086729845,-0.03474160399346151
-0.10130816735063927,-0.0444435136622772,0.0869578432738006,-0.01180589804134799,-0.03474160238124791
-0.10130816775130198,-0.04444351481686769,-0.020547926818835535,-0.00927680994001484,-0.03474160268974847
-0.1013081671395672,-0.04444351331538725,-0.020547925843302846,-0.011805897775532965,0.027084209237502682
-0.10130200554710991,0.005401980250635919,0.08695784110016018,-0.009276811279899797,0.027084209819995014
0.008158856208319796,0.18072142813817627,-0.07616510845961923,-0.006285229709326445,-0.00427347898228278
0.09073649585327433,0.18072143174178482,-0.07616510675607502,-0.006285228375816707,-0.004273479489243809
0.008158859940678165,-0.08105268827015868,-0.07616510479932743,-0.006285226511924202,-0.0042734809778353705
0.008158857899529444,0.1807214275967064,0.09433009858531438,-0.006285223004635501,-0.004273481803552637
0.008158854473800803,0.18072142472602934,-0.07616511050250026,-0.10351166361610277,-0.004273478792484164
0.008158851437578255,0.18072142860058066,-0.07616511546719792,-0.006285230422855281,0.02579385768552862
0.0907364940008848,-0.08105269087391218,0.09433009219466759,-0.10351166458151842,0.02579385532874201
