,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,CO2 Uptake [g/g]
1291,514.869,0.499213,3.385,7.5389,1.48862,104.034,226.26275634765625
1292,5250.8,0.918676,17.16845,18.61303,0.234669,12670.1,2171.45947265625
1293,4135.69,0.85707,9.62308,16.33447,0.442453,3137.33,1284.79833984375
1294,2629.52,0.638667,5.22978,7.67636,0.927758,477.773,500.5276794433594
1295,1873.16,0.591964,5.81552,7.64999,1.00126,880.666,415.9831848144531
1296,1695.53,0.574183,3.75556,4.83883,1.13678,190.483,389.3769226074219
1297,1393.4,0.535185,5.63804,6.46999,1.1426,74.1422,318.9987487792969
1298,4854.69,0.740432,6.42114,8.99566,0.576885,553.193,916.7938232421875
1299,1549.34,0.522098,10.40235,10.52048,0.86429,193.33,456.48956298828125
1300,2266.43,0.657866,5.64742,11.53447,0.893424,1109.15,506.6074523925781
1301,660.172,0.314342,5.03188,6.12838,1.06388,74.5527,179.3505096435547
1302,3351.59,0.790041,7.81963,16.17017,0.633186,4808.07,887.2958374023438
1303,1923.34,0.588943,3.98273,7.57726,1.00191,440.364,416.18841552734375
1304,2897.96,0.834097,19.9329,20.7973,0.439487,2162.05,1294.3099365234375
1305,2782.02,0.698723,10.03042,10.65287,0.702528,464.348,685.461181640625
1306,190.708,0.105406,3.95257,4.30826,1.56348,11.3495,33.703060150146484
1307,4538.82,0.739132,7.00942,8.91376,0.562285,1191.19,900.5706787109375
1308,1281.38,0.515921,14.65194,15.16486,0.929715,642.412,406.479248046875
1309,3413.07,0.817436,8.09034,16.26227,0.617329,5269.56,940.5979614257812
1310,2599.68,0.723667,13.66792,14.14306,0.614612,765.339,828.951416015625
1311,341.55,0.2553,3.43557,4.23423,1.45439,7.98242,138.16986083984375
1312,631.302,0.335315,4.7017,5.38223,1.49564,25.6071,127.31011962890625
1313,1012.29,0.516735,4.95656,6.41493,1.36874,109.263,235.58990478515625
1314,2096.66,0.543306,4.38531,5.45362,0.982636,137.162,367.2804870605469
1315,4652.82,0.82567,11.56288,18.03241,0.444334,5316.83,1310.0213623046875
1316,2086.78,0.685271,8.77204,8.99695,1.00173,801.722,485.6625671386719
1317,1997.56,0.639496,11.3491,12.09911,0.776118,923.714,598.7810668945312
1318,2706.61,0.733349,8.48917,11.62637,0.905711,2202.23,550.7211303710938
1319,1596.93,0.581661,7.65006,7.98597,0.946136,229.797,444.4871826171875
1320,2486.27,0.716648,11.15831,11.75063,0.653543,554.97,792.123291015625
1321,826.955,0.430532,4.51535,5.63695,1.29919,39.4135,236.4259796142578
1322,1504.28,0.508438,9.99552,10.1547,0.900599,177.098,380.0239562988281
1323,2474.96,0.617248,5.10514,10.34455,0.832061,915.456,532.29296875
1324,244.165,0.109246,4.14383,5.48807,1.29184,32.6998,34.47930145263672
1325,1678.74,0.563534,6.61021,7.79597,1.12027,70.817,353.9720153808594
1326,605.738,0.362409,3.36087,4.66693,1.25974,13.6813,217.99928283691406
1327,4234.64,0.856536,14.19197,20.49178,0.401734,6185.06,1363.349365234375
1328,901.943,0.440851,6.28705,6.5693,1.34242,105.94,217.3552703857422
1329,2361.35,0.824544,12.80722,20.16319,0.710552,5632.9,780.6813354492188
1330,5745.15,0.886976,12.40421,17.21859,0.27118,4498.67,2099.177734375
1331,4349.72,0.8474,15.16141,20.33613,0.374087,6063.52,1464.875244140625
1332,1524.54,0.465112,5.5655,8.10787,1.07458,293.1,330.8204345703125
1333,820.464,0.469629,3.47769,7.54839,1.51106,170.857,210.29747009277344
1334,2727.39,0.603079,5.02845,7.04348,0.793936,674.375,526.042724609375
1335,1831.56,0.622437,4.48032,5.65189,1.00755,89.8752,399.3804016113281
1336,5546.96,0.841394,12.56842,16.59127,0.334837,2515.5,1661.125
1337,1217.14,0.461206,3.40265,5.92198,1.04999,81.0009,280.6019592285156
1338,1669.45,0.563984,4.79282,5.82422,1.01105,199.536,344.20318603515625
1339,4022.63,0.713743,6.36161,9.24431,0.645372,1416.33,751.20263671875
1340,3226.15,0.749657,6.74002,13.14474,0.679361,1533.9,755.4798583984375
1341,1634.94,0.681008,20.49738,20.79491,0.748628,1316.32,562.4834594726562
1342,528.651,0.279191,3.45669,4.93453,1.39376,42.7908,121.65672302246094
1343,1303.49,0.532967,6.44348,8.92958,1.31326,1421.6,265.4917907714844
1344,3180.87,0.676767,5.97229,9.22958,0.710585,1312.09,666.5383911132812
1345,2392.71,0.669599,4.98468,10.94609,0.967842,516.92,515.1217041015625
1346,1947.93,0.679897,12.39127,13.23374,0.799948,1228.76,574.5068969726562
1347,728.675,0.325382,3.43664,4.7143,1.2459,18.5774,172.71824645996094
1348,448.758,0.288906,4.27272,4.61456,1.69401,26.6593,113.71025085449219
1349,2784.19,0.610591,4.91004,8.2179,0.842284,241.06,492.8349914550781
1350,2794.59,0.801985,21.37278,22.32701,0.461215,2422.44,1164.69091796875
1351,372.47,0.237295,4.68955,5.2437,1.61152,29.8732,81.31385040283203
1352,1515.56,0.552592,6.90115,7.58347,0.955662,156.982,391.5791931152344
1353,105.093,0.101582,3.43979,4.25823,1.87721,3.65254,51.448551177978516
1354,3413.63,0.76831,10.85487,12.41181,0.58279,1399.4,929.8711547851562
1355,3375.33,0.727117,9.14271,9.8592,0.664051,845.045,830.6693725585938
1356,1797.95,0.543787,5.75538,7.20604,0.945119,159.448,400.9605712890625
1357,4588.52,0.766496,9.24353,13.40682,0.427944,2294.76,1167.9576416015625
1358,1290.14,0.440099,4.15914,6.59171,1.05705,97.1974,291.2657165527344
1359,3794.44,0.825273,8.71165,16.26947,0.553458,5419.45,1071.8729248046875
1360,2656.86,0.598405,4.7875,6.71358,0.938518,736.12,439.9388427734375
1361,2008.68,0.566843,8.62064,9.67783,0.887405,741.706,428.3143310546875
1362,2670.17,0.610721,7.44322,8.7689,0.74184,377.262,564.908935546875
1363,3122.91,0.668683,7.27232,10.46375,0.660978,1770.75,711.6630249023438
1364,553.064,0.236488,3.82381,4.88356,1.26647,13.7634,111.2684555053711
1365,5852.99,0.931658,18.90643,23.49077,0.194037,15141.3,2491.01904296875
1366,428.515,0.289344,4.89826,7.10171,1.91471,115.022,123.9820785522461
1367,2186.06,0.540257,7.07627,7.37295,0.890532,252.657,459.4058532714844
1368,3365.93,0.693913,8.19119,13.26425,0.58609,1634.06,783.5182495117188
1369,2256.27,0.549604,6.48205,7.79318,0.812362,710.635,453.01043701171875
1370,443.737,0.239494,3.57855,5.02753,1.43644,25.8948,112.91444396972656
1371,2320.81,0.599349,3.78754,5.26245,0.936991,299.017,491.3827819824219
1372,450.602,0.304799,5.86377,7.14984,1.53706,71.0717,152.6324920654297
1373,1688.94,0.550806,7.19564,7.87585,0.989095,198.966,381.7806701660156
1374,1719.08,0.602076,4.84035,8.46366,1.10914,472.465,393.4071960449219
1375,328.078,0.17582,3.5155,4.79699,1.41075,27.6758,88.10105895996094
1376,2901.42,0.71699,11.09332,11.36151,0.640402,617.532,811.6892700195312
1377,339.603,0.211885,3.4741,4.21242,1.47081,7.40858,106.09519958496094
1378,4688.22,0.841228,12.99712,16.93268,0.341662,3091.55,1608.0682373046875
1379,4790.46,0.834678,14.57874,17.3175,0.387141,5128.25,1415.820068359375
1380,301.989,0.247774,3.38441,4.39974,1.35384,9.61322,107.71026611328125
1381,825.624,0.412583,3.71777,5.44349,1.44759,82.4465,198.9681854248047
1382,602.589,0.332101,3.41961,4.63389,1.3842,35.9376,157.9029083251953
1383,927.017,0.429087,9.40117,9.66962,1.23116,152.813,246.4243927001953
1384,628.317,0.273829,4.07762,5.33397,1.31441,49.6843,116.85411071777344
1385,392.081,0.232991,3.33536,4.61045,1.35164,21.3278,106.26187133789062
1386,1781.03,0.483028,4.50683,5.58499,0.97224,213.113,348.32379150390625
1387,2957.61,0.763081,7.20029,15.2358,0.70593,3943.18,750.1015014648438
1388,5046.9,0.842734,8.06458,13.31211,0.423392,5953.72,1391.771240234375
1389,5113.54,0.839129,13.06132,15.28909,0.373318,2092.06,1540.91357421875
1390,1679.47,0.571648,4.05074,4.77888,1.11262,401.861,361.242431640625
1391,444.927,0.228609,3.7557,4.9079,1.24372,24.8799,130.47186279296875
1392,2361.43,0.598562,7.01676,8.85741,0.791394,1717.62,540.9201049804688
1393,592.912,0.342874,3.85093,4.53193,1.98883,30.4414,148.19400024414062
1394,756.301,0.420085,9.17664,10.05133,1.33547,329.131,216.96212768554688
1395,4996.37,0.755156,9.07037,10.84434,0.442279,2599.76,1136.8297119140625
1396,3380.97,0.81375,10.22132,13.48327,0.54755,3783.03,1028.50244140625
1397,856.803,0.34551,3.60645,4.29186,1.15356,86.1542,247.64785766601562
1398,5109.58,0.878178,12.64974,15.85616,0.33301,3390.59,1741.85205078125
1399,1402.69,0.487502,5.56693,7.12878,0.992557,164.434,329.59912109375
1400,970.298,0.334791,5.59583,5.75077,1.14194,44.4105,174.29014587402344
1401,872.793,0.401377,3.91078,4.70562,1.21473,33.4501,208.9234161376953
1402,728.946,0.451467,5.1553,6.34985,1.63687,63.7631,169.15972900390625
1403,3942.12,0.770192,8.39357,14.63967,0.525748,2236.53,1010.0936889648438
1404,889.282,0.465411,4.96181,5.55311,1.41009,109.336,198.24571228027344
1405,674.883,0.294855,4.05342,5.87232,1.21559,71.2109,134.6703338623047
1406,2530.23,0.62274,5.3108,6.1103,0.920338,149.803,492.5433349609375
1407,2353.29,0.733599,11.86093,12.54541,0.75628,587.098,706.1122436523438
1408,3318.82,0.876666,30.47021,31.10577,0.305623,4868.18,1663.14892578125
1409,1904.26,0.548241,4.73536,6.65322,1.02552,445.775,372.021484375
1410,1210.52,0.463297,4.14008,6.5699,1.10042,73.9899,290.7521057128906
1411,704.625,0.305479,7.23862,8.41483,1.47798,311.195,129.55657958984375
1412,2245.67,0.691209,10.39083,11.69955,0.752291,475.209,669.0855102539062
1413,643.515,0.321968,3.69784,5.25205,1.31441,74.7192,175.5017852783203
1414,3448.81,0.753778,8.42089,8.9106,0.639461,682.439,905.8157958984375
1415,2595.88,0.606451,5.33279,7.3636,0.817045,433.996,485.8119201660156
1416,513.448,0.184342,4.34616,5.69281,1.43484,33.3864,48.21039581298828
1417,4873.39,0.838152,12.17548,16.96652,0.341071,3261.38,1633.229248046875
1418,1039.95,0.434488,9.54543,9.88221,1.04916,453.257,286.1680603027344
1419,1344.78,0.428677,3.73328,7.46151,1.14766,234.271,232.75660705566406
1420,4678.35,0.86306,14.45453,18.76661,0.320539,3663.6,1757.763916015625
1421,642.742,0.305465,4.07072,7.45897,1.46736,146.864,150.79010009765625
1422,407.499,0.177117,4.3574,5.09729,1.38013,31.7995,72.41436767578125
1423,407.622,0.304967,3.46875,4.47461,1.66414,6.00423,154.6907196044922
1424,3027.15,0.73136,10.60515,12.95665,0.70619,1443.46,684.9537963867188
1425,1324.36,0.499887,5.399,6.85326,1.08747,261.852,314.1126708984375
1426,1263.02,0.587021,4.93949,6.15197,1.43335,109.462,262.57781982421875
1427,272.949,0.207383,3.73285,4.44778,1.81287,10.2769,66.63392639160156
1428,4270.94,0.843063,12.1127,13.88632,0.432499,4084.71,1372.330810546875
1429,2829.47,0.78597,13.15606,13.60274,0.567252,796.257,987.5286865234375
1430,438.231,0.307149,4.03021,4.95758,1.77517,26.9883,93.39203643798828
1431,3193.95,0.707279,7.57362,9.67605,0.719323,337.381,725.3071899414062
1432,2732.17,0.602807,5.7333,7.92752,0.776911,319.349,529.9747314453125
1433,1486.96,0.512279,4.21963,5.62486,0.941354,41.8258,357.4910583496094
1434,5150.23,0.785568,8.54242,11.05766,0.430906,2815.69,1231.3558349609375
1435,3629.05,0.812729,8.536,16.2676,0.580979,5210.25,1006.5110473632812
1436,1540.85,0.531952,7.14213,7.81218,1.04288,195.691,353.66058349609375
1437,2349.52,0.727891,8.70234,9.68422,0.898844,1486.06,574.1862182617188
1438,2946.55,0.709362,5.58697,10.19414,0.792895,1287.62,613.2972412109375
1439,399.589,0.258531,5.21368,6.98088,1.80262,108.86,88.14273834228516
1440,361.593,0.221908,3.33135,4.81984,1.44745,21.4426,97.25658416748047
1441,1353.87,0.567976,20.36627,20.7271,0.770473,1162.8,473.166748046875
1442,3524.09,0.625439,4.71791,7.47934,0.758551,340.395,629.0303344726562
1443,1843.97,0.6163,21.77952,21.92083,0.58411,1231.87,639.4661865234375
1444,2096.01,0.568854,7.19309,7.73374,0.805778,334.354,484.88983154296875
1445,1195.47,0.585338,4.61685,5.40796,1.22116,48.0884,310.4923095703125
1446,1766.1,0.531874,4.23431,6.33047,1.15469,114.998,331.6365661621094
1447,556.047,0.311188,3.6949,5.15294,1.17819,25.9561,161.46685791015625
1448,3863.09,0.825635,11.6494,17.90942,0.442988,3762.44,1263.9774169921875
1449,2475.33,0.727746,7.6483,7.84087,0.738765,316.861,725.6265869140625
1450,695.022,0.385068,3.45001,4.29034,1.42314,17.239,223.72059631347656
1451,3100.77,0.702086,8.05973,11.19486,0.64985,2327.86,765.4378051757812
1452,992.149,0.436659,5.06218,5.42132,1.08628,105.384,221.4867401123047
1453,1726.37,0.572795,6.54375,7.1012,0.936766,106.421,440.0853576660156
1454,954.546,0.449343,4.19349,5.6157,1.241,43.6667,237.2311553955078
1455,1322.67,0.672995,9.77158,10.99378,1.20175,364.86,417.7162780761719
1456,4219.92,0.655452,6.03014,8.98694,0.560723,716.968,789.2022094726562
1457,873.73,0.279594,4.50085,5.1152,1.26166,88.9201,163.63966369628906
1458,1358.26,0.498891,7.38345,7.90401,1.00615,188.8,358.9609375
1459,327.683,0.205376,4.35491,4.96478,1.49095,22.3882,72.9355239868164
1460,1213.89,0.517033,3.89522,5.74705,1.47019,216.745,241.04971313476562
1461,4059.64,0.79671,8.44198,12.86755,0.539812,2098.24,1039.0499267578125
1462,1658.09,0.67425,8.07242,8.90646,1.00308,202.965,466.77032470703125
1463,642.971,0.305823,4.43132,4.94811,1.23956,72.1691,154.06097412109375
1464,972.302,0.363301,3.783,4.54958,1.09811,19.1451,264.3550109863281
1465,4560.03,0.830782,11.84625,13.73339,0.439457,3605.99,1315.8408203125
1466,2298.5,0.625669,7.19477,9.36838,0.849505,361.164,524.2581787109375
1467,2856.14,0.581602,5.43912,6.90328,0.847498,190.728,488.675048828125
1468,2170.59,0.519452,4.50916,6.17197,0.861904,252.483,370.8241882324219
1469,1234.91,0.451771,5.31486,7.01098,1.23414,158.214,286.7281494140625
1470,2034.57,0.614256,5.33665,7.74972,1.037,917.045,425.0811767578125
1471,3433.15,0.662538,7.81311,8.7931,0.646236,431.959,716.8878173828125
1472,2269.58,0.624589,6.78363,8.35606,0.818216,729.042,541.5674438476562
1473,1018.05,0.463294,12.45807,12.60434,1.04605,647.916,301.5150451660156
1474,5367.64,0.792249,9.53409,13.42908,0.38675,2049.08,1360.17333984375
1475,3444.71,0.680486,6.15335,7.83213,0.695047,538.838,696.5531005859375
1476,734.471,0.257747,4.46619,5.61721,1.29583,106.648,111.07022094726562
1477,2198.22,0.640728,6.27606,8.31363,0.915764,798.921,496.0255432128906
1478,4768.07,0.836029,11.47111,14.65133,0.373633,3841.94,1497.8404541015625
1479,3027.36,0.792538,13.68532,13.90311,0.520271,953.813,1087.440185546875
1480,2623.55,0.844066,14.90902,20.64025,0.600278,6095.97,930.862548828125
1481,2736.3,0.530548,4.21575,5.82586,0.857921,111.711,443.7659606933594
1482,1294.94,0.476024,4.62536,5.86419,1.15475,132.039,287.1145324707031
1483,937.659,0.483548,3.41819,7.51088,1.3705,162.593,237.7153778076172
1484,2318.62,0.542516,5.74357,7.18852,0.841893,233.995,420.7635192871094
1485,4187.88,0.818738,9.27939,16.51191,0.422742,4156.15,1274.0770263671875
1486,3061.12,0.728821,9.16041,10.25482,0.69421,1083.83,781.76611328125
1487,4043.23,0.701183,6.22793,8.47586,0.617348,1065.94,786.2949829101562
1488,2541.89,0.626883,4.8153,9.03275,0.844731,731.457,510.82476806640625
1489,2136.89,0.658275,4.23205,10.13679,0.888353,863.34,488.87261962890625
1490,1008.45,0.358664,3.53673,4.71699,1.15393,50.1255,240.27960205078125
1491,2832.03,0.800751,10.40624,12.2639,0.745598,2318.02,773.4058837890625
1492,829.07,0.349521,4.05748,4.70866,1.25377,13.3909,191.74061584472656
1493,861.11,0.428056,6.46527,7.20057,1.36989,106.203,213.2103271484375
1494,1137.94,0.458952,4.44446,6.92325,1.06204,309.406,289.8579406738281
1495,2244.37,0.533119,4.81447,6.23895,0.812374,418.374,453.4198913574219
1496,1243.3,0.449032,3.87731,5.02899,1.11581,70.9358,288.1507263183594
1497,3029.5,0.75678,9.41954,10.96959,0.73105,1294.59,751.007080078125
1498,439.634,0.29232,3.82976,5.11423,2.054,72.7213,88.84262084960938
1499,967.477,0.512258,4.30007,7.80705,1.10005,429.252,330.85552978515625
1500,299.814,0.13293,3.97588,6.02115,1.45626,26.4696,39.36989974975586
1501,1608.48,0.609034,4.51927,8.44381,1.17693,955.533,384.3053894042969
1502,1128.75,0.511025,3.75132,7.50835,1.29675,195.771,274.22119140625
1503,1907.84,0.630926,6.78669,7.22543,0.89114,109.707,518.2891845703125
1504,1385.24,0.494551,5.33065,7.04919,1.02798,110.845,343.587890625
1505,1460.12,0.639365,7.06189,7.315,1.10516,115.05,428.054931640625
1506,5423.2,0.865442,13.53214,17.2207,0.310209,3219.85,1839.1890869140625
1507,1239.83,0.420398,9.22586,9.4234,0.995264,182.809,318.4365539550781
1508,4862.76,0.830522,10.71027,14.99859,0.371226,2025.2,1510.91357421875
1509,3228.91,0.606978,5.11677,8.10919,0.76881,813.446,546.7142333984375
1510,2234.3,0.726033,7.21068,14.49949,0.936676,1915.56,550.2990112304688
1511,2044.51,0.637552,9.68665,10.4549,0.826927,394.596,565.9093017578125
1512,818.72,0.385614,4.78991,5.54071,1.30739,90.422,166.6757049560547
1513,1207.15,0.462569,3.99481,6.93748,1.30964,119.287,234.67672729492188
1514,2353.52,0.64703,8.44079,8.79723,0.738215,334.497,626.9166870117188
1515,3387.52,0.795102,10.15851,13.83164,0.620428,2113.07,917.796630859375
1516,4111.3,0.845981,9.50164,14.60444,0.458849,1965.44,1280.9642333984375
1517,878.663,0.501554,4.84562,5.29606,1.35898,27.0934,202.07167053222656
1518,2374.51,0.736697,9.45025,9.7686,0.744206,416.169,693.5260620117188
1519,1365.63,0.463831,5.6962,6.71995,1.0085,178.8,331.00457763671875
1520,2997.33,0.64526,5.90265,7.7696,0.704814,883.2,660.1641235351562
1521,2893.3,0.69942,4.69949,10.21322,0.832415,1127.2,585.1404418945312
1522,216.702,0.14189,3.61746,4.27626,1.51339,6.01851,56.65569305419922
1523,624.185,0.333833,4.31513,5.8543,1.5663,69.6057,131.337158203125
1524,2314.27,0.677413,6.72464,7.43138,0.776702,274.273,632.815673828125
1525,4250.14,0.743702,7.31379,9.74935,0.578999,1917.03,898.3818969726562
1526,3066.62,0.64952,5.49423,7.57804,0.763188,392.888,573.6537475585938
1527,1491.68,0.524945,7.22475,7.90891,0.983387,219.772,375.3624572753906
1528,493.433,0.191445,4.289,4.67015,1.41629,18.0912,107.34539794921875
1529,4807.64,0.778918,8.08295,9.57219,0.527529,1755.49,1031.693359375
1530,1316.22,0.527957,4.531,7.8456,1.32604,158.645,291.690673828125
1531,1160.3,0.423945,4.60805,5.69744,1.11717,166.205,237.79722595214844
1532,4307.36,0.787826,7.96898,11.59461,0.505981,1002.63,1114.6583251953125
1533,259.509,0.173499,3.73563,4.62214,1.48477,22.5151,74.69091033935547
1534,2442.33,0.650176,4.50163,9.17139,0.935962,631.237,473.2603759765625
1535,1153.93,0.495585,4.09745,8.5636,1.27169,195.277,255.85765075683594
1536,3794.11,0.8257,8.71891,16.25684,0.552864,5400.02,1073.399658203125
1537,2815.41,0.785464,7.45498,16.28499,0.746687,4741.78,740.8365478515625
1538,1520.17,0.565754,5.81268,10.11095,1.05186,1265.8,383.2469787597656
1539,444.971,0.277966,8.17089,8.80222,1.74629,102.448,103.91580200195312
1540,1045.55,0.372095,8.28511,8.71421,1.08971,113.486,222.97035217285156
1541,713.711,0.465322,3.50727,4.99124,0.989693,27.7349,311.9639892578125
1542,1580.3,0.601993,6.10155,7.77488,1.0041,142.036,440.33697509765625
1543,3743.04,0.711966,6.28651,7.19164,0.63051,779.627,766.047119140625
1544,325.829,0.206816,3.31467,4.64593,1.32463,24.7139,96.95633697509766
1545,415.524,0.219215,5.29661,5.65332,1.53978,22.0958,69.80048370361328
1546,3072.56,0.857554,33.2377,33.69244,0.311789,6968.48,1426.7113037109375
1547,1357.08,0.374925,3.81931,5.68407,0.928702,84.6387,249.34547424316406
1548,5055.91,0.841444,12.1684,14.1512,0.369772,2298.86,1539.7039794921875
1549,3145.64,0.69445,5.42003,7.53052,0.776024,266.82,638.7535400390625
1550,2294.06,0.634741,5.59125,5.9477,0.91783,280.083,486.7115173339844
1551,572.437,0.318339,3.4516,4.18085,1.17601,2.68345,196.76235961914062
1552,3093.87,0.734683,7.55353,9.65816,0.782142,546.323,680.9566040039062
1553,2784.61,0.768537,5.41116,14.78382,0.776843,2398.49,716.90283203125
1554,217.142,0.303389,3.42081,4.09905,1.61355,1.49829,150.72572326660156
1555,1828.22,0.544403,4.56495,5.74943,0.968319,293.324,372.382568359375
1556,605.951,0.460218,3.39184,4.66132,1.01232,19.3079,315.68426513671875
1557,2349.55,0.599287,5.50647,7.23016,0.879586,780.519,441.4900207519531
1558,2407.42,0.505751,4.01664,5.58846,0.851523,186.777,392.4831237792969
1559,2510.08,0.67395,8.73683,10.45254,0.741843,976.467,639.57763671875
1560,1374.08,0.469268,4.02698,5.31072,1.06245,53.2626,279.0501403808594
1561,1932.32,0.589561,8.30433,10.24738,0.980188,971.809,394.18450927734375
1562,1283.35,0.45463,5.95566,7.5555,1.23418,315.08,273.1697082519531
1563,3376.15,0.688303,6.47562,9.17897,0.719375,1343.45,677.1738891601562
1564,2991.12,0.798686,7.53491,16.26355,0.709105,4950.25,785.9620361328125
1565,2156.14,0.560943,4.88321,6.56681,0.967025,589.611,393.58770751953125
1566,299.575,0.159504,5.62949,7.09084,1.74158,112.686,55.749813079833984
1567,4303.8,0.833723,10.14929,13.18032,0.449642,2481.32,1315.06494140625
1568,3746.68,0.781516,9.63484,10.8205,0.579348,839.977,969.2626953125
1569,394.145,0.283483,3.64682,4.0302,1.35475,16.9945,137.0087432861328
1570,1358.41,0.425795,4.00139,5.33438,1.13701,91.08,240.26438903808594
1571,2528.89,0.756052,4.93831,12.22436,0.967744,1365.06,581.2962036132812
1572,986.088,0.498677,3.31834,7.49929,1.34045,173.267,253.05335998535156
1573,2105.98,0.639044,8.97369,10.27145,0.89631,683.959,483.1168518066406
1574,1342.48,0.702478,10.90331,11.59526,1.14284,408.94,467.5552978515625
1575,2841.79,0.761705,7.03778,15.22121,0.735218,3914.51,717.5299072265625
1576,374.849,0.195315,3.79301,4.37552,1.29182,22.5283,122.427978515625
1577,326.558,0.205091,3.82375,4.28948,1.3446,5.06405,108.54155731201172
1578,869.734,0.373373,4.1661,5.5655,1.19586,46.3241,200.6017303466797
1579,3660.18,0.720935,7.77949,10.42147,0.586497,2057.03,856.7939453125
1580,3176.2,0.819847,12.68906,14.6359,0.612289,3689.51,900.53466796875
1581,2053.32,0.706805,22.15464,22.45961,0.563088,1363.17,794.1385498046875
1582,823.705,0.327819,5.83256,7.96297,1.44325,114.25,151.78623962402344
1583,4356.69,0.771023,7.87692,9.39327,0.522789,888.318,1033.890869140625
1584,1063.08,0.453948,10.91023,11.90515,0.975917,590.113,348.101318359375
1585,1088.69,0.362121,4.16339,5.46662,1.28676,78.8293,183.46827697753906
1586,3218.06,0.753447,7.92971,9.53199,0.801344,932.848,700.3971557617188
1587,860.724,0.380447,3.48902,4.88632,1.22631,36.9041,192.6468505859375
1588,2178.94,0.718221,4.2949,7.75865,0.975516,779.845,509.571533203125
1589,4221.4,0.747378,7.8994,9.25561,0.584711,621.239,887.8223876953125
1590,989.25,0.447262,11.05873,11.39484,1.02682,958.869,298.9128723144531
1591,5065.07,0.852297,12.50518,16.20232,0.32886,4422.35,1734.448974609375
1592,923.293,0.362657,4.18627,4.85142,1.10587,24.5226,198.85350036621094
1593,4270.56,0.795717,9.46592,15.21064,0.437528,3739.05,1216.6419677734375
1594,1917.85,0.542158,6.27683,7.63863,0.986843,241.82,424.7657470703125
1595,1194.52,0.46432,4.23895,6.9502,1.06293,110.336,259.7372741699219
1596,2101.83,0.62562,5.90068,6.74913,0.879864,149.342,515.1033935546875
1597,201.9,0.150078,3.57279,4.47443,1.94129,9.86572,55.134403228759766
1598,4011.68,0.837181,12.97373,20.38042,0.420607,9287.64,1278.342041015625
1599,4367.26,0.866445,15.07921,20.51629,0.368143,6259.36,1550.296875
1600,3809.86,0.721849,6.76427,8.14064,0.628703,1030.03,833.5662841796875
1601,1575.11,0.594217,4.49018,8.45152,1.16522,457.63,359.76104736328125
1602,249.416,0.105859,3.56324,5.42511,1.22449,27.691,32.46645736694336
1603,3639.52,0.814094,11.51022,17.42762,0.512252,5258.35,1066.6934814453125
1604,1657.48,0.579579,12.90884,13.34066,0.773574,646.578,548.7146606445312
1605,1469.26,0.60406,7.11543,7.25705,1.10738,222.599,390.2436218261719
1606,3612.95,0.751122,7.21223,8.75253,0.680264,1132.15,775.0684814453125
1607,786.312,0.36079,4.70653,5.59715,1.22207,79.5153,187.2845458984375
1608,3532.99,0.673948,8.00111,10.96181,0.60138,706.529,763.7159423828125
1609,1212.77,0.490217,7.75608,8.40604,1.10121,226.405,323.53558349609375
1610,2244.42,0.590676,7.34963,8.5914,0.778277,1579.31,530.2449951171875
1611,1354.82,0.493816,5.78471,7.32224,1.08867,103.094,310.57391357421875
1612,3187.25,0.64561,8.54113,8.78089,0.675437,670.069,739.4435424804688
1613,3477.89,0.676166,7.70847,9.86857,0.59873,664.162,778.1306762695312
1614,1930.57,0.524962,4.14072,5.68732,0.960339,313.805,362.2773742675781
1615,2999.41,0.737608,6.44633,14.8363,0.666268,2586.33,779.77587890625
1616,5417.38,0.809542,9.83186,13.07446,0.421189,1807.18,1357.89892578125
1617,770.396,0.346027,7.65756,8.0902,1.28546,100.539,195.57980346679688
1618,4527.62,0.83689,14.52062,18.35456,0.404096,4674.0,1379.5848388671875
1619,595.768,0.26813,4.18262,5.84276,1.28306,55.717,108.50228881835938
1620,651.908,0.355544,4.06858,5.06075,1.30785,22.3053,172.6112823486328
1621,1936.15,0.57349,8.245,8.8982,0.886081,284.641,461.19793701171875
1622,2846.92,0.754241,6.60044,15.23901,0.728452,3832.15,718.6407470703125
1623,1427.04,0.453131,4.56473,5.72858,0.957227,135.37,320.3541564941406
1624,2388.23,0.686773,6.17834,8.65019,0.996991,680.885,481.9695739746094
1625,2530.13,0.571505,6.95309,8.53146,0.78898,387.447,516.6062622070312
1626,4680.8,0.832221,14.29134,16.92815,0.403837,4407.97,1442.4462890625
1627,5937.75,0.824896,10.66197,11.93213,0.359315,1653.17,1556.8701171875
1628,5727.75,0.913469,15.34369,22.07579,0.234732,11516.8,2328.61474609375
1629,1441.34,0.488657,4.46114,6.5177,1.1464,151.966,312.2861328125
1630,2309.43,0.607335,4.94211,8.67125,0.830243,1159.3,503.2900085449219
1631,1210.23,0.540617,4.13785,8.44413,1.27202,358.875,290.0536193847656
1632,1469.2,0.47359,3.908,5.72994,1.10736,80.9689,299.19549560546875
1633,71.3469,0.108219,3.4065,4.3446,1.99152,1.29387,49.79627990722656
1634,4502.34,0.81812,10.25352,13.65,0.450753,1647.51,1240.9150390625
1635,1570.22,0.604066,5.2282,6.59765,1.35035,382.985,307.9686279296875
1636,2793.27,0.596994,5.66853,8.22093,0.793183,475.218,516.0244750976562
1637,800.879,0.292361,3.85376,4.77427,1.2469,63.0217,150.91671752929688
