x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,CO2_emission
75.0,77.946,210.0,212.707,5.0,2.02,0.571,34.45,1.0,1.308,70.228,207.836,279.481,1.94,0.85,0.49,0.0078688648231401
75.18225,77.245,209.94925,212.09125,5.1185,1.92425,0.578,34.5805,1.0,1.3025,73.17425,207.90425,280.894,1.982,0.826,0.48875,0.0058556297158441
75.36449999999999,76.544,209.8985,211.4755,5.237,1.8285,0.585,34.711,1.0,1.2970000000000002,76.12049999999999,207.97250000000005,282.307,2.024,0.802,0.4875,0.0053393578994363
75.54675,75.84299999999999,209.84775,210.85975,5.3555,1.73275,0.592,34.8415,1.0,1.2915,79.06675,208.04075,283.72,2.066,0.778,0.4862499999999999,0.0033894046788515
75.729,75.142,209.797,210.244,5.474,1.637,0.599,34.972,1.0,1.286,82.013,208.109,285.133,2.108,0.754,0.485,-0.0010347639304911
74.99625,75.62675,209.997,228.561,4.88575,1.65925,0.593,71.79425,1.0,2.196,82.738,205.09775,279.9785,1.463,0.99875,0.475,0.0993567927283247
74.9925,76.2535,209.994,228.272,4.7715,1.7185,0.593,74.9865,1.0,2.582,82.476,202.1955,279.957,1.432,0.9975,0.471,0.0996108552455071
74.98875,76.88025,209.991,227.983,4.65725,1.77775,0.593,78.17875,1.0,2.968,82.214,199.29325,279.9355,1.401,0.99625,0.467,0.0997043866941585
74.985,77.507,209.988,227.694,4.543,1.837,0.593,81.371,1.0,3.354,81.952,196.391,279.914,1.37,0.995,0.463,0.1000055290914721
75.175,76.099,188.425,208.38,4.99,1.6,0.6,38.76,1.0,4.12,83.013,189.294,282.24,1.184,0.911,0.485,0.0727508866758549
75.10175,76.02175,192.98425,208.6665,4.998,1.608,0.6,41.58675,1.0,3.98825,82.43775000000001,188.09125,281.45875,1.14225,0.92125,0.4875,0.0585783425114146
75.02850000000001,75.9445,197.5435,208.953,5.006,1.616,0.6,44.4135,1.0,3.8565,81.86250000000001,186.8885,280.6775,1.1004999999999998,0.9315,0.49,0.044797725807477
74.53825,75.15125,206.7385,223.119,5.05325,1.654,0.59875,35.036500000000004,1.0,2.512,74.69200000000001,196.56625,278.93925,1.7727499999999998,0.998,0.482,0.0718559260710717
74.68950000000001,75.4415,205.96,222.439,5.0795,1.709,0.5994999999999999,35.073,1.0,2.2960000000000003,74.84100000000001,197.5045,279.5255,1.7505,0.996,0.483,0.0716390021180012
74.84075,75.73175,205.1815,221.759,5.10575,1.764,0.60025,35.1095,1.0,2.08,74.99,198.44275,280.11175,1.72825,0.994,0.484,0.0724368147435595
74.992,76.022,204.403,221.079,5.132,1.819,0.601,35.146,1.0,1.864,75.139,199.381,280.698,1.706,0.992,0.485,0.0721849685444995
78.72975,74.77225,208.73925,210.84525,7.22875,1.5942500000000002,0.60875,35.03575,1.0,6.65475,82.08075,208.84225,280.071,1.20025,0.99625,0.485,0.0030520634546725
78.60249999999999,74.5445,207.4785,211.8155,6.9415,1.5885,0.6174999999999999,35.0715,1.0,6.6765,81.16149999999999,209.6845,280.142,1.2005,0.9925,0.485,0.0110998081805529
78.47525,74.31675,206.21775,212.78575,6.65425,1.58275,0.62625,35.10725,1.0,6.69825,80.24225,210.52675,280.213,1.20075,0.98875,0.485,0.0192867969183426
78.348,74.089,204.957,213.756,6.367,1.577,0.635,35.143,1.0,6.72,79.323,211.369,280.284,1.201,0.985,0.485,0.0276265323862545
73.164,56.754000000000005,207.48075,243.9875,5.00425,1.67475,0.5914999999999999,35.0565,1.043,1.457,82.61425,203.4635,267.14825,1.266,0.9995,0.4852499999999999,0.151741979973023
71.328,56.295,204.9615,245.427,5.0085,1.7495,0.583,35.113,1.086,1.614,82.2285,198.927,259.0955,1.332,0.999,0.4855,0.17527127703713
69.492,55.836,202.44225,246.8665,5.0127500000000005,1.82425,0.5745,35.1695,1.129,1.771,81.84275,194.3905,251.04275,1.398,0.9985,0.48575,0.2004996499649439
67.656,55.377,199.923,248.306,5.017,1.899,0.566,35.226,1.172,1.928,81.457,189.854,242.99,1.464,0.998,0.486,0.227539671782558
76.13,81.523,207.477,209.969,5.044,3.35,0.6,36.13,1.0,3.845,81.814,208.002,279.335,1.22,0.992,0.485,0.0052655964195456
76.00625,80.96424999999999,207.8655,210.43725,5.2675,3.2015,0.59975,36.23025,1.0,3.84675,81.94775,209.032,277.58925,1.24925,0.994,0.4862499999999999,0.0052223572338461
75.8825,80.40549999999999,208.254,210.9055,5.491,3.053,0.5994999999999999,36.3305,1.0,3.8485,82.0815,210.062,275.84349999999995,1.2785,0.996,0.4875,0.005132918139278
75.75875,79.84675,208.6425,211.37375,5.714499999999999,2.9045,0.59925,36.43075,1.0,3.85025,82.21525,211.092,274.09775,1.30775,0.998,0.48875,0.0050291657111661
75.0,75.624,191.305,210.0,5.083,1.6,0.6,35.0,1.0,1.863,80.81,204.225,219.604,1.2,0.875,0.485,0.0542637130572888
73.81825,75.70025,195.772,209.73475,5.09375,1.59475,0.6,37.00525,1.0,2.117,81.21025,202.888,222.5995,1.2,0.8967499999999999,0.485,0.0402642163003317
72.6365,75.7765,200.239,209.4695,5.1045,1.5895,0.6,39.0105,1.0,2.371,81.6105,201.551,225.59500000000003,1.2,0.9185,0.485,0.0248420268037055
71.45474999999999,75.85275,204.706,209.20425,5.1152500000000005,1.58425,0.6,41.01575,1.0,2.625,82.01075,200.214,228.5905,1.2,0.94025,0.485,0.0097565167700329
70.273,75.929,209.173,208.939,5.126,1.579,0.6,43.021,1.0,2.879,82.411,198.877,231.586,1.2,0.962,0.485,-0.0038513616844176
74.11475,68.991,200.432,235.079,5.0535000000000005,1.5955,0.5954999999999999,40.1455,1.0,2.3945,81.572,196.03025,280.32325,1.00875,0.9915,0.4872499999999999,0.1165374072201182
74.64349999999999,69.00999999999999,192.128,235.266,5.106,1.5910000000000002,0.597,38.459,1.0,2.575,81.251,194.5615,279.1025,1.0725,0.983,0.4865,0.14731429537495
75.17224999999999,69.029,183.824,235.453,5.1585,1.5865,0.5985,36.7725,1.0,2.7555,80.92999999999999,193.09275,277.88175,1.13625,0.9745,0.48575,0.1787184832559882
75.701,69.048,175.52,235.64,5.211,1.582,0.6,35.086,1.0,2.936,80.609,191.624,276.661,1.2,0.966,0.485,0.2106019332892785
75.0,75.0,203.943,210.0,5.0,4.383,0.6,41.883,1.0,1.3,83.0,208.0,269.541,1.2,0.95,0.485,0.0143565959826891
75.0,78.536,205.329,209.78425,5.0,4.32175,0.59975,41.9175,1.0,1.4375,82.78575000000001,208.01025,269.00025,1.21125,0.9585,0.48575,0.0133104434212683
75.0,82.072,206.715,209.5685,5.0,4.2605,0.5994999999999999,41.952,1.0,1.5750000000000002,82.5715,208.0205,268.4595,1.2225,0.967,0.4865,0.0074480914042399
75.0,85.608,208.101,209.35275,5.0,4.19925,0.59925,41.9865,1.0,1.7125,82.35725,208.03075,267.91875,1.23375,0.9755,0.4872499999999999,0.0015292640929481
75.0,89.144,209.487,209.137,5.0,4.138,0.599,42.021,1.0,1.85,82.143,208.041,267.378,1.245,0.984,0.488,-0.0031452850269992
52.45975,74.9645,110.5525,246.465,4.99925,1.838,0.5630000000000001,34.992000000000004,1.7632500000000002,2.056,82.355,207.68425,271.79675,1.45675,0.97775,0.48875,0.6813227391316083
54.9195,74.929,116.105,242.93,4.9985,1.798,0.573,34.984,1.6665,1.948,81.71000000000001,207.3685,263.5935,1.3945,0.9555,0.4875,0.6079173735649521
57.37925,74.8935,121.6575,239.395,4.99775,1.758,0.583,34.976,1.56975,1.84,81.065,207.05275,255.39025,1.33225,0.93325,0.4862499999999999,0.5393986655115938
59.839,74.858,127.21,235.86,4.997,1.718,0.593,34.968,1.473,1.732,80.42,206.737,247.187,1.27,0.911,0.485,0.4750258169942724
75.0,79.02,191.146,209.783,5.16,1.962,0.6,35.0,1.0,1.3,76.832,208.0,285.439,1.2,0.964,0.485,0.0645328868252557
75.0,78.68674999999999,192.3395,209.7805,5.1225000000000005,2.001,0.6,35.00575,1.0,1.2405,76.7105,211.2515,283.616,1.22325,0.94575,0.485,0.059798342950141
75.0,78.3535,193.533,209.778,5.085,2.04,0.6,35.0115,1.0,1.181,76.589,214.503,281.793,1.2465,0.9275,0.485,0.0549441800068009
75.0,78.02025,194.7265,209.7755,5.047499999999999,2.079,0.6,35.017250000000004,1.0,1.1215000000000002,76.4675,217.7545,279.97,1.26975,0.90925,0.485,0.0493355456594845
75.0,77.687,195.92,209.773,5.01,2.118,0.6,35.023,1.0,1.062,76.346,221.006,278.147,1.293,0.891,0.485,0.0379607101359265
74.248,73.132,209.85,228.945,5.4425,1.63875,0.60825,34.9995,1.0,5.3545,76.34675,215.44575,279.157,1.19775,0.99975,0.485,0.0702570143107825
73.49600000000001,71.656,209.7,228.08,5.885,1.6775,0.6165,34.998999999999995,1.0,5.448,78.2595,217.1005,278.314,1.1955,0.9995,0.485,0.0672615770159554
72.744,70.17999999999999,209.55,227.215,6.3275,1.71625,0.62475,34.9985,1.0,5.5415,80.17224999999999,218.75525,277.471,1.19325,0.99925,0.485,0.0651457591798449
71.992,68.704,209.4,226.35,6.77,1.755,0.633,34.998,1.0,5.635,82.085,220.41,276.628,1.191,0.999,0.485,0.0621494513514021
74.99825,75.7045,210.29725,211.6475,5.0015,3.0365,0.60025,34.7385,1.0,3.105,78.30975,197.9265,276.85,1.198,0.9965,0.4825,0.001999477039922
74.9965,76.02799999999999,210.5945,213.295,5.003,2.982,0.6005,34.477000000000004,1.0,3.1340000000000003,79.7695,196.78500000000005,273.7,1.196,0.993,0.48,0.0063682576220542
74.99475,76.3515,210.89175,214.9425,5.0045,2.9275,0.60075,34.2155,1.0,3.1630000000000003,81.22925,195.6435,270.54999999999995,1.194,0.9895,0.4775,0.0107367071201934
78.81475,74.692,198.9565,229.19525,6.4895,1.692,0.6005,39.1165,1.0,3.7265,81.6645,172.0915,279.81275,1.421,0.97325,0.484,0.1336804008634859
78.2515,75.257,190.113,229.8365,6.532,1.688,0.6,39.113,1.0,3.66,81.68,170.764,279.6255,1.427,0.9465,0.483,0.1752049092516657
77.68825,75.822,181.2695,230.47775,6.5745000000000005,1.684,0.5994999999999999,39.1095,1.0,3.5935,81.6955,169.43650000000002,279.43825,1.433,0.91975,0.482,0.2168324206960192
77.125,76.387,172.426,231.119,6.617,1.68,0.599,39.106,1.0,3.527,81.711,168.109,279.251,1.439,0.893,0.481,0.2585554661488897
75.08225,75.002,209.97675,210.097,5.00175,1.6025,0.6,35.36225,1.0,4.1205,82.99375,208.291,279.852,1.20975,0.99325,0.485,-0.0033863062416595
75.1645,75.00399999999999,209.9535,210.194,5.0035,1.605,0.6,35.7245,1.0,4.241,82.9875,208.582,279.704,1.2195,0.9865,0.485,-0.0029046509810522
75.24674999999999,75.006,209.93025,210.291,5.00525,1.6075000000000002,0.6,36.08675,1.0,4.3615,82.98124999999999,208.873,279.55600000000004,1.22925,0.97975,0.485,-0.0024200698014822
75.329,75.008,209.907,210.388,5.007,1.61,0.6,36.449,1.0,4.482,82.975,209.164,279.408,1.239,0.973,0.485,-0.0019311622114719
74.199,75.1135,209.6895,209.88925,5.00675,1.6,0.59975,35.068,1.0,4.10625,83.01599999999999,206.83075,278.5875,1.19975,0.97675,0.48675,-0.0031027899729505
73.398,75.227,209.379,209.7785,5.0135000000000005,1.6,0.5994999999999999,35.136,1.0,4.2125,83.032,205.6615,277.175,1.1995,0.9535,0.4885,-0.0023350599069217
72.59700000000001,75.34049999999999,209.0685,209.66775,5.02025,1.6,0.59925,35.204,1.0,4.31875,83.048,204.49225,275.76250000000005,1.19925,0.93025,0.4902499999999999,-0.001549834220244
71.796,75.454,208.758,209.557,5.027,1.6,0.599,35.272,1.0,4.425,83.064,203.323,274.35,1.199,0.907,0.492,-0.0007441081781544
74.99925,75.3155,210.0,211.25,5.0,1.64825,0.6,34.62275,1.0,1.372,82.6405,208.61475,280.85325,2.70625,0.9795,0.4842499999999999,0.0050024909972851
74.9985,75.631,210.0,212.5,5.0,1.6965,0.6,34.2455,1.0,1.444,82.281,209.2295,281.7065,2.7345,0.959,0.4835,0.0115792951377014
74.99775,75.9465,210.0,213.75,5.0,1.74475,0.6,33.86825,1.0,1.516,81.9215,209.84425,282.55975,2.76275,0.9385,0.48275,0.0181463618832267
74.997,76.262,210.0,215.0,5.0,1.793,0.6,33.491,1.0,1.588,81.562,210.459,283.413,2.791,0.918,0.482,0.0247912295127125
75.112,74.937,209.979,221.442,5.008,1.772,0.58,42.011,1.0,2.844,82.984,208.246,280.183,2.298,0.703,0.48,0.0580146581337649
74.97649999999999,74.89525,209.9665,221.94675,5.00825,1.77875,0.585,40.88775,1.0,2.61475,82.949,208.169,280.343,2.19925,0.7235,0.5257499999999999,0.0643281613230866
74.841,74.8535,209.954,222.4515,5.0085,1.7855,0.59,39.7645,1.0,2.3855,82.91399999999999,208.092,280.503,2.1005000000000003,0.744,0.5715,0.071764706832676
74.7055,74.81174999999999,209.9415,222.95625,5.00875,1.79225,0.595,38.64125,1.0,2.15625,82.87899999999999,208.015,280.663,2.00175,0.7645,0.6172500000000001,0.0791160642395484
74.57,74.77,209.929,223.461,5.009,1.799,0.6,37.518,1.0,1.927,82.844,207.938,280.823,1.903,0.785,0.663,0.0903394224440871
74.727,75.268,196.1,213.787,5.286,1.597,0.6,35.0,1.0,8.543,71.45,208.034,272.411,1.221,0.994,0.485,0.060664643890629
74.82625,75.59575,198.004,213.167,5.29775,1.59775,0.6,35.0,1.0,8.421249999999999,72.4205,208.867,271.9145,1.21575,0.9955,0.485,0.0504933572934446
74.9255,75.92349999999999,199.908,212.547,5.3095,1.5985,0.6,35.0,1.0,8.299499999999998,73.39099999999999,209.7,271.418,1.2105,0.997,0.485,0.0404427700934777
75.02475,76.25125,201.812,211.927,5.32125,1.59925,0.6,35.0,1.0,8.17775,74.36149999999999,210.533,270.92150000000004,1.20525,0.9985,0.485,0.0305163470592093
75.02625,73.66175,209.81025,236.3455,4.99975,2.4805,0.57975,34.37475,1.0,1.2675,82.392,210.18075,268.4135,2.0267500000000003,0.99875,0.483,0.0798079806611714
75.05250000000001,74.5805,209.6205,235.256,4.999499999999999,2.402,0.5865,34.5715,1.0,1.232,81.62899999999999,209.6815,256.827,2.0805,0.9975,0.475,0.0750087187507729
75.07875,75.49925,209.43075,234.1665,4.99925,2.3235,0.5932499999999999,34.76825,1.0,1.1965,80.866,209.18225,245.2405,2.13425,0.99625,0.467,0.0696024396931751
75.105,76.418,209.241,233.077,4.999,2.245,0.6,34.965,1.0,1.161,80.103,208.683,233.654,2.188,0.995,0.459,0.064041622832959
75.731,75.146,209.02,209.642,5.075,1.6,0.6,35.0,1.0,3.945,82.861,207.893,273.733,1.2,0.677,0.485,-0.0035388085061572
76.41999999999999,75.0175,209.975,209.737,5.1935,1.60725,0.60025,35.0375,1.0,3.6635,82.74350000000001,205.59225,275.10475,1.207,0.6617500000000001,0.4852499999999999,-0.0050801165105588
77.109,74.88900000000001,210.93,209.832,5.312,1.6145,0.6005,35.075,1.0,3.382,82.626,203.2915,276.4765,1.214,0.6465000000000001,0.4855,-0.0043876101756494
77.798,74.76050000000001,211.885,209.927,5.4305,1.62175,0.60075,35.1125,1.0,3.1005,82.5085,200.99075,277.84825,1.221,0.63125,0.48575,-0.0036948803965244
78.487,74.632,212.84,210.022,5.549,1.629,0.601,35.15,1.0,2.819,82.391,198.69,279.22,1.228,0.616,0.486,-0.0029985360822538
75.0,75.208,174.8405,210.00075,5.0145,1.6,0.6,35.0,1.0,1.428,82.4085,206.83375,277.362,1.2,0.99475,0.485,0.1218931708169979
75.0,75.416,174.68099999999998,210.0015,5.029,1.6,0.6,35.0,1.0,1.556,81.81700000000001,205.6675,274.724,1.2,0.9895,0.485,0.1224886484309386
75.0,75.624,174.5215,210.00225,5.0435,1.6,0.6,35.0,1.0,1.6840000000000002,81.2255,204.50125,272.086,1.2,0.98425,0.485,0.1230862830593248
75.0,75.832,174.362,210.003,5.058,1.6,0.6,35.0,1.0,1.812,80.634,203.335,269.448,1.2,0.979,0.485,0.1236861034526414
75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.1,0.485,0.1522896733039909
75.0,75.0,203.30925,210.10975,5.0,1.6,0.60025,35.0,1.0,1.34625,83.0,208.0,280.0,1.22525,0.10075,0.4842499999999999,0.1726412095606284
75.0,75.0,196.6185,210.2195,5.0,1.6,0.6005,35.0,1.0,1.3925,83.0,208.0,280.0,1.2505,0.1015,0.4835,0.1987015055425643
75.0,75.0,189.92775,210.32925,5.0,1.6,0.60075,35.0,1.0,1.4387500000000002,83.0,208.0,280.0,1.27575,0.10225,0.48275,0.22799865909674
75.0,75.0,183.237,210.439,5.0,1.6,0.601,35.0,1.0,1.485,83.0,208.0,280.0,1.301,0.103,0.482,0.2540399313981117
75.0,75.025,210.62475,210.0015,5.0515,1.6,0.6,35.0,1.0,1.526,80.607,207.22875,248.94,1.2,0.99925,0.485,-0.0096516707178127
75.0,75.05,211.2495,210.003,5.103,1.6,0.6,35.0,1.0,1.7520000000000002,78.214,206.4575,247.88,1.2,0.9985,0.485,-0.0097221735937827
75.0,75.07499999999999,211.87425,210.0045,5.1545000000000005,1.6,0.6,35.0,1.0,1.978,75.821,205.68625,246.82,1.2,0.99775,0.485,-0.0097944216513849
75.0,75.1,212.499,210.006,5.206,1.6,0.6,35.0,1.0,2.204,73.428,204.915,245.76,1.2,0.997,0.485,-0.0098676020172826
75.125,78.884,210.002,212.686,5.001,1.577,0.6,34.238,1.0,1.831,81.206,185.714,280.901,1.209,0.834,0.485,0.0091748252968415
75.038,77.9055,210.00075,212.567,5.00075,1.601,0.6,34.583,1.0,1.797,81.64825,183.306,280.97525,1.161,0.831,0.483,0.0089477940140525
74.951,76.92699999999999,209.9995,212.448,5.000500000000001,1.625,0.6,34.928,1.0,1.763,82.09049999999999,180.898,281.0495,1.113,0.828,0.481,0.0087043309125101
74.864,75.9485,209.99825,212.329,5.00025,1.649,0.6,35.273,1.0,1.729,82.53275,178.49,281.12375,1.065,0.825,0.479,0.0084484265537005
74.777,74.97,209.997,212.21,5.0,1.673,0.6,35.618,1.0,1.695,82.975,176.082,281.198,1.017,0.822,0.477,0.0081888833904502
75.0,76.206,210.0,217.905,5.0,1.6,0.597,41.5,1.0,7.016,83.704,208.0,303.137,1.242,0.921,0.523,0.0344682973856153
75.01375,76.38775000000001,210.0,218.6595,5.0,1.6,0.59775,39.875,1.0,6.98,81.51849999999999,212.18775,299.471,1.22975,0.918,0.52675,0.0359199447449172
75.0275,76.5695,210.0,219.414,5.0,1.6,0.5985,38.25,1.0,6.944,79.333,216.3755,295.805,1.2175,0.915,0.5305,0.0360505786793648
75.04125,76.75125,210.0,220.1685,5.0,1.6,0.59925,36.625,1.0,6.908,77.14750000000001,220.56325,292.139,1.20525,0.912,0.53425,0.0375816779370014
75.055,76.933,210.0,220.923,5.0,1.6,0.6,35.0,1.0,6.872,74.962,224.751,288.473,1.193,0.909,0.538,0.0391169818640067
74.99074999999999,74.92999999999999,190.124,211.083,4.9990000000000006,1.66125,0.6,35.399,1.0,3.322,67.9445,202.95375,284.635,1.20175,0.99975,0.485,0.0760164445414966
74.87549999999999,74.918,191.317,210.849,4.998,1.6404999999999998,0.6,35.266,1.0,3.156,69.64,202.5705,287.158,1.2045,0.9995,0.485,0.0708690207627782
74.76025,74.906,192.51,210.615,4.997,1.61975,0.6,35.133,1.0,2.99,71.3355,202.18725,289.68100000000004,1.20725,0.99925,0.485,0.0658186587786571
74.645,74.894,193.703,210.381,4.996,1.599,0.6,35.0,1.0,2.824,73.031,201.804,292.204,1.21,0.999,0.485,0.0608021531476977
65.75575,75.28800000000001,205.2535,234.18725,5.07175,1.84625,0.601,35.0725,1.0,9.11375,81.74725,194.588,292.179,2.844,0.9995,0.48575,0.1602598098129416
66.0905,75.274,205.75,236.88350000000003,5.0795,1.8215,0.601,35.145,1.0,9.0375,81.8315,195.729,291.304,2.688,0.999,0.4845,0.1675550030804631
66.42525,75.25999999999999,206.2465,239.57975,5.08725,1.79675,0.601,35.2175,1.0,8.96125,81.91575,196.87,290.429,2.532,0.9985,0.4832499999999999,0.1737665689517804
66.76,75.246,206.743,242.276,5.095,1.772,0.601,35.29,1.0,8.885,82.0,198.011,289.554,2.376,0.998,0.482,0.1804331785990387
73.543,74.891,202.298,226.031,5.126,1.469,0.6,36.3,1.0,5.228,80.672,208.439,242.117,1.212,0.999,0.485,0.0846960005271822
72.74600000000001,75.416,204.0695,225.67,5.111000000000001,1.50175,0.6,35.974999999999994,1.0,5.372,81.76375,208.04075,242.922,1.209,0.99925,0.485,0.0761632420323389
71.94900000000001,75.941,205.841,225.309,5.096,1.5345,0.6,35.65,1.0,5.516,82.8555,207.6425,243.727,1.206,0.9995,0.485,0.0676428156918945
71.152,76.46600000000001,207.6125,224.948,5.081,1.56725,0.6,35.325,1.0,5.66,83.94725,207.24425,244.532,1.2029999999999998,0.99975,0.485,0.059141646672614
74.666,89.525,210.046,209.803,4.994,2.017,0.588,34.418,1.0,2.303,81.638,210.424,272.507,1.729,0.535,0.486,-0.0065662104493015
74.56325,89.87625,210.0395,211.83225,4.991,1.91025,0.5914999999999999,35.905,1.0,2.318,81.72425000000001,210.361,274.41175,1.6905,0.54425,0.48575,0.0033968498039676
74.4605,90.2275,210.033,213.8615,4.988,1.8035,0.595,37.392,1.0,2.333,81.8105,210.298,276.3165,1.652,0.5535,0.4855,0.0124717499299708
74.35775,90.57875,210.0265,215.89075,4.985,1.69675,0.5985,38.879,1.0,2.348,81.89675,210.235,278.22125,1.6135,0.56275,0.4852499999999999,0.0216663485198335
74.255,90.93,210.02,217.92,4.982,1.59,0.602,40.366,1.0,2.363,81.983,210.172,280.126,1.575,0.572,0.485,0.030923661451224
74.2475,75.02375,210.021,209.7085,4.82725,1.6062500000000002,0.59975,35.87225,1.0,3.04075,83.01775,206.9505,278.8165,1.19975,0.994,0.4855,-0.0035114319037332
74.985,75.11,209.6885,227.711,5.0455000000000005,1.57775,0.599,34.99975,1.0,1.548,78.99325,208.9985,282.44275,1.19775,0.9965,0.4852499999999999,0.065557808408848
74.97,75.22,209.377,227.644,5.091,1.5555,0.598,34.9995,1.0,1.7959999999999998,74.9865,209.997,284.8855,1.1955,0.993,0.4855,0.0673121395799434
74.955,75.33,209.0655,227.577,5.1365,1.53325,0.597,34.99925,1.0,2.044,70.97975,210.9955,287.32825,1.19325,0.9895,0.48575,0.0690816806414791
74.94,75.44,208.754,227.51,5.182,1.511,0.596,34.999,1.0,2.292,66.973,211.994,289.771,1.191,0.986,0.486,0.0708800159463691
75.59,74.999,209.697,218.395,5.037,1.648,0.6,35.0,1.0,4.074,83.0,208.921,280.075,1.248,0.889,0.485,0.0276328207011336
75.35625,75.11025,209.44125,219.631,4.93575,1.638,0.6,35.90125,1.0,4.152,82.98775,208.4305,279.82725,1.2355,0.89625,0.4862499999999999,0.0338206162945481
75.1225,75.22149999999999,209.1855,220.867,4.8345,1.628,0.6,36.8025,1.0,4.23,82.9755,207.94,279.5795,1.223,0.9035,0.4875,0.0401502891953922
74.88875,75.33275,208.92975,222.103,4.73325,1.618,0.6,37.70375,1.0,4.308,82.96324999999999,207.4495,279.33175,1.2105,0.91075,0.48875,0.0466640610869966
74.655,75.444,208.674,223.339,4.632,1.608,0.6,38.605,1.0,4.386,82.951,206.959,279.084,1.198,0.918,0.49,0.0533740039379591
72.531,76.29,208.91,229.1,5.039,2.149,0.6,37.784,1.0,3.803,82.891,200.067,279.778,1.221,0.983,0.486,0.0799157839013971
72.468,76.17675,209.175,229.13725,5.03125,2.184,0.5994999999999999,37.08675,1.0,4.1215,82.69550000000001,197.25325,279.96125,1.242,0.98725,0.48575,0.0797816188406991
72.405,76.0635,209.44,229.1745,5.0235,2.2190000000000003,0.599,36.3895,1.0,4.44,82.5,194.4395,280.1445,1.263,0.9915,0.4855,0.079586086644577
72.342,75.95025000000001,209.705,229.21175,5.01575,2.254,0.5985,35.69225,1.0,4.7585,82.30449999999999,191.62575,280.32775000000004,1.284,0.99575,0.4852499999999999,0.0794020438846488
76.234,75.085,187.829,210.285,5.0,2.883,0.568,35.0,1.0,2.569,82.702,205.441,278.349,1.213,0.905,0.486,0.0771512168686174
75.92675,75.30749999999999,191.51425,211.175,5.00225,2.86775,0.575,34.551500000000004,1.0,2.6275,82.33475,206.771,278.6585,1.2472500000000002,0.90125,0.4855,0.067601747266025
75.61949999999999,75.53,195.1995,212.065,5.0045,2.8525,0.582,34.103,1.0,2.686,81.9675,208.101,278.968,1.2815,0.8975,0.485,0.0577176117460367
75.31224999999999,75.7525,198.88475,212.955,5.00675,2.83725,0.589,33.6545,1.0,2.7445,81.60025,209.431,279.2775,1.31575,0.89375,0.4845,0.0463665760201145
75.005,75.975,202.57,213.845,5.009,2.822,0.596,33.206,1.0,2.803,81.233,210.761,279.587,1.35,0.89,0.484,0.0360015676291578
76.522,75.113,210.025,210.017,6.029,1.6,0.6,35.0,1.0,1.294,80.6,208.037,286.369,1.2,0.787,0.485,-0.0036346813453944
76.14150000000001,76.34700000000001,200.403,210.12025,6.10025,1.5982500000000002,0.60025,36.41425,1.0,1.319,80.79249999999999,208.027,285.84700000000004,1.24475,0.79625,0.48475,0.0324084482468945
75.761,77.581,190.781,210.2235,6.1715,1.5965,0.6005,37.8285,1.0,1.344,80.985,208.017,285.32500000000005,1.2895,0.8055,0.4845,0.0692042379153566
75.3805,78.815,181.159,210.32675,6.24275,1.59475,0.60075,39.24275,1.0,1.369,81.17750000000001,208.007,284.803,1.33425,0.81475,0.4842499999999999,0.1078234194520304
75.0,80.049,171.537,210.43,6.314,1.593,0.601,40.657,1.0,1.394,81.37,207.997,284.281,1.379,0.824,0.484,0.1466715661608749
75.0,75.43825,210.01225,210.245,5.0,1.55,0.59875,35.03425,1.0,1.93675,83.0815,207.6935,280.4065,1.19725,0.99825,0.485,-0.0028943616588854
75.0,75.8765,210.0245,210.49,5.0,1.5,0.5974999999999999,35.0685,1.0,1.8735,83.163,207.387,280.813,1.1945,0.9965,0.485,-0.0019466260444868
75.0,76.31475,210.03675,210.735,5.0,1.45,0.59625,35.10275,1.0,1.81025,83.24449999999999,207.0805,281.2195,1.19175,0.99475,0.485,-0.0009954148464
75.0,76.753,210.049,210.98,5.0,1.4,0.595,35.137,1.0,1.747,83.326,206.774,281.626,1.189,0.993,0.485,-4.428386549367765e-05
75.729,75.142,209.797,210.244,5.474,1.637,0.599,34.972,1.0,1.286,82.013,208.109,285.133,2.108,0.754,0.485,-0.0015359181083399
75.54675,75.20224999999999,205.6115,210.476,5.71525,1.64275,0.59625,34.753,1.0,1.30425,82.104,208.08,283.76475,2.112,0.751,0.4865,0.0154676589808242
75.36449999999999,75.26249999999999,201.426,210.708,5.9565,1.6485,0.5934999999999999,34.534,1.0,1.3225,82.195,208.051,282.3965,2.116,0.748,0.488,0.0333753237254992
75.18225,75.32275,197.2405,210.94,6.19775,1.65425,0.59075,34.315,1.0,1.34075,82.286,208.022,281.02825,2.12,0.745,0.4895,0.0523172753439027
75.0,75.383,193.055,211.172,6.439,1.66,0.588,34.096,1.0,1.359,82.377,207.993,279.66,2.124,0.742,0.491,0.0724927837705833
75.0,75.0,193.961,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,200.0,1.2,0.745,0.485,0.0331843569313192
76.53675,75.038,197.971,207.5,5.0015,1.633,0.5994999999999999,34.99275,1.0,1.29725,82.661,202.94325,200.0,1.3205,0.69225,0.4845,0.0142895364555119
78.0735,75.076,201.981,205.0,5.003,1.666,0.599,34.9855,1.0,1.2945,82.322,197.8865,200.0,1.4409999999999998,0.6395,0.484,-0.0055175298432418
