Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
-0.04302958891494199,-0.20264278970231936,-0.1510719312102689,-0.0012487399818685851,0.03837006881949498,-0.05880218738651213
0.1828009720581275,-0.09309252482877743,-0.0562181744976746,0.1415291830742112,0.037229422252858024,-0.05880216971854688
0.03250024795221791,0.009947389500060431,-0.2389673167568013,0.09764560426701802,0.02669207340222788,0.03027126807331422
-0.12390381134270387,0.009947410235569581,-0.23896732871071455,0.09764559431350803,0.026692063559312414,0.030271260376321198
0.03250025556189938,0.23043330818569932,-0.23896730962442259,0.0976456038653851,0.02669207372819074,0.030271260395723688
0.032500247535063004,0.009947388883059224,-0.25393523492772774,0.09764560449790839,0.026692073600133922,0.030271268453604266
0.03250024664254552,0.00994738632968313,-0.23896731244361355,0.1135936633722547,0.026692072315684868,0.030271267396165095
0.03250025659411529,0.009947396795420671,-0.2389673088716035,0.09764561427679543,-0.11407262654781032,0.030271280508410842
0.032500237331260035,0.009947377012576863,-0.2389673385827338,0.09764559519244367,0.026692064865104278,-0.03133769915051135
-0.12390380481762509,0.23043334574710286,-0.2539352508843879,0.11359366502341207,-0.11407263736473398,-0.031337688667311625
0.20844383941924535,-0.2799711953382942,-0.04050958642425639,-0.07606757685231667,-0.1082064377163382,-0.038562864208749104
0.14605589421698836,-0.2799711914150978,-0.04050958689767867,-0.07606757716275751,-0.10820643780558992,-0.0385628653243959
0.2084438659968633,-0.023746169321627063,-0.040509617988330644,-0.07606760975128664,-0.10820646829476281,-0.038562891475157846
0.20844383702691038,-0.27997119481248484,0.08252703586282838,-0.07606757747707893,-0.10820643664725753,-0.038562862072528015
0.20844383649528048,-0.2799711957942541,-0.040509586967527815,-0.11639678872500861,-0.10820643943928498,-0.03856286460068076
0.2084438386412029,-0.2799711973095936,-0.04050958522711875,-0.07606757679992979,0.02475733834823282,-0.038562862185062836
0.20844383918059392,-0.279971193756986,-0.040509585941132756,-0.07606757666023142,-0.10820643878347867,0.02828875074628745
0.14605593282030907,-0.02374615577282385,0.08252702938819619,-0.11639680584194151,0.02475733197837447,0.028288750119584906
0.14081687823054392,0.1389645843029334,-0.22341787231853247,-0.1542443021860285,-0.021986896422458824,0.014833648665808136
-0.37219270350566785,0.13896460651497686,-0.2234178909702071,-0.15424431418068713,-0.02198690467242463,0.014833639294374756
0.1408169456039712,-0.165324903675355,-0.22341791428625596,-0.15424434013936367,-0.02198693580964265,0.014833609187432317
0.1408168859605212,0.13896459723473528,0.42394329095841415,-0.15424427089359005,-0.02198695016947272,0.01483364650630377
0.14081688446264418,0.13896458479963872,-0.22341787353895315,0.11177122230292302,-0.02198689774571297,0.014833649624294265
