Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.656982421875,0.969970703125,0.702880859375,0.903076171875,0.038330078125,0.284912109375,0.5419836
0.582763671875,0.766357421875,0.824951171875,0.707763671875,0.775146484375,0.284912109375,1.1975043
0.906982421875,0.219970703125,0.452880859375,0.153076171875,0.288330078125,0.829345703125,1.0488466
0.332763671875,0.219970703125,0.452880859375,0.153076171875,0.288330078125,0.829345703125,0.7930168
0.906982421875,0.516357421875,0.452880859375,0.153076171875,0.288330078125,0.829345703125,0.8958143
0.906982421875,0.219970703125,0.574951171875,0.153076171875,0.288330078125,0.829345703125,1.1668439
0.906982421875,0.219970703125,0.452880859375,0.957763671875,0.288330078125,0.829345703125,0.7858602
0.906982421875,0.219970703125,0.452880859375,0.153076171875,0.525146484375,0.829345703125,1.0984244
0.906982421875,0.219970703125,0.452880859375,0.153076171875,0.288330078125,0.034912109375,0.9725779
0.332763671875,0.516357421875,0.574951171875,0.957763671875,0.525146484375,0.034912109375,0.46830475
0.406982421875,0.719970703125,0.952880859375,0.653076171875,0.788330078125,0.329345703125,1.3688047
0.832763671875,0.719970703125,0.952880859375,0.653076171875,0.788330078125,0.329345703125,1.5551007
0.406982421875,0.016357421875,0.952880859375,0.653076171875,0.788330078125,0.329345703125,1.7334793
0.406982421875,0.719970703125,0.074951171875,0.653076171875,0.788330078125,0.329345703125,0.61762726
0.406982421875,0.719970703125,0.952880859375,0.457763671875,0.788330078125,0.329345703125,1.4353311
0.406982421875,0.719970703125,0.952880859375,0.653076171875,0.025146484375,0.329345703125,1.2051067
0.406982421875,0.719970703125,0.952880859375,0.653076171875,0.788330078125,0.534912109375,1.3989065
0.832763671875,0.016357421875,0.074951171875,0.457763671875,0.025146484375,0.534912109375,1.1015282
0.281982421875,0.094970703125,0.577880859375,0.528076171875,0.913330078125,0.204345703125,1.1401002
0.457763671875,0.094970703125,0.577880859375,0.528076171875,0.913330078125,0.204345703125,1.2581635
0.281982421875,0.641357421875,0.577880859375,0.528076171875,0.913330078125,0.204345703125,0.85743517
0.281982421875,0.094970703125,0.699951171875,0.528076171875,0.913330078125,0.204345703125,1.2868156
0.281982421875,0.094970703125,0.577880859375,0.582763671875,0.913330078125,0.204345703125,1.1214287
0.281982421875,0.094970703125,0.577880859375,0.528076171875,0.650146484375,0.204345703125,1.1277254
0.281982421875,0.094970703125,0.577880859375,0.528076171875,0.913330078125,0.659912109375,1.1998026
0.457763671875,0.641357421875,0.699951171875,0.582763671875,0.650146484375,0.659912109375,1.1508701
0.781982421875,0.594970703125,0.077880859375,0.028076171875,0.413330078125,0.704345703125,0.57226133
0.957763671875,0.594970703125,0.077880859375,0.028076171875,0.413330078125,0.704345703125,0.6193528
0.781982421875,0.141357421875,0.077880859375,0.028076171875,0.413330078125,0.704345703125,0.8067291
