k,stage,i,step,flag,x,minimum_selling_price,CO2_emission,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
19,NSGA2,7,1,success,"[ 78.4275   74.8505  206.8035  209.88675   7.6485    1.6       0.617
  35.        1.        6.797    83.      208.50275 280.        1.2
   1.        0.485  ]",0.6904225110039913,0.0065875928006098785,78.4275,74.8505,206.80349999999999,209.88675,7.6485,1.6,0.617,35.0,1.0,6.797,83.0,208.50275,280.0,1.2,1.0,0.485
19,NSGA2,7,2,success,"[ 77.998   74.701  203.607  209.8985   7.781    1.6      0.634   35.
   1.       6.961   83.     209.0055 280.       1.2      1.       0.485 ]",0.6914394373513207,0.018052512331492254,77.99799999999999,74.701,203.607,209.8985,7.781,1.6,0.634,35.0,1.0,6.961,83.0,209.00549999999998,280.0,1.2,1.0,0.485
19,NSGA2,7,3,success,"[ 77.5685   74.5515  200.4105  209.91025   7.9135    1.6       0.651
  35.        1.        7.125    83.      209.50825 280.        1.2
   1.        0.485  ]",0.6922879320030135,0.02952892553683433,77.5685,74.5515,200.4105,209.91025,7.913499999999999,1.6,0.651,35.0,1.0,7.125,83.0,209.50825,280.0,1.2,1.0,0.485
19,NSGA2,7,4,success,"[ 77.139  74.402 197.214 209.922   8.046   1.6     0.668  35.      1.
   7.289  83.    210.011 280.      1.2     1.      0.485]",0.6931784304925843,0.041032770242098705,77.139,74.402,197.214,209.922,8.046,1.6,0.668,35.0,1.0,7.289,83.0,210.011,280.0,1.2,1.0,0.485
19,NSGA2,8,0,success,"[ 75.     75.    210.    233.333   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5894080118433581,0.05555785211728095,75.0,75.0,210.0,233.333,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,8,1,success,"[ 75.       75.81975 210.0195  232.6825    4.99275   1.61925   0.6
  35.        1.        1.4945   83.447   207.73775 280.78075   1.2005
   0.9875    0.485  ]",0.6985053131694794,0.08608940289840197,75.0,75.81975,210.0195,232.6825,4.99275,1.61925,0.6,35.0,1.0,1.4945,83.447,207.73775,280.78075,1.2005,0.9875,0.485
19,NSGA2,8,2,success,"[ 75.      76.6395 210.039  232.032    4.9855   1.6385   0.6     35.
   1.       1.689   83.894  207.4755 281.5615   1.201    0.975    0.485 ]",0.6976411598504142,0.0830775271120671,75.0,76.6395,210.039,232.03199999999998,4.9855,1.6385,0.6,35.0,1.0,1.689,83.894,207.4755,281.5615,1.201,0.975,0.485
19,NSGA2,8,3,success,"[ 75.       77.45925 210.0585  231.3815    4.97825   1.65775   0.6
  35.        1.        1.8835   84.341   207.21325 282.34225   1.2015
   0.9625    0.485  ]",0.6966319430167606,0.0801071184758746,75.0,77.45925,210.0585,231.3815,4.97825,1.65775,0.6,35.0,1.0,1.8835,84.341,207.21325,282.34225,1.2015,0.9624999999999999,0.485
19,NSGA2,8,4,success,"[ 75.     78.279 210.078 230.731   4.971   1.677   0.6    35.      1.
   2.078  84.788 206.951 283.123   1.202   0.95    0.485]",0.6956229866026329,0.07716773304118327,75.0,78.279,210.078,230.731,4.971,1.677,0.6,35.0,1.0,2.078,84.788,206.951,283.123,1.202,0.95,0.485
19,NSGA2,9,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   5.     83.    208.    280.      1.2     1.      0.485]",0.6881759464750898,-0.0038463455390838532,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,5.0,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,9,1,success,"[ 75.18825  73.587   206.21925 209.996     5.02275   1.6       0.60025
  35.        1.        5.06775  83.      208.42425 280.        1.2
   1.        0.485  ]",0.688669746558906,0.009914534536583813,75.18825,73.587,206.21925,209.996,5.02275,1.6,0.60025,35.0,1.0,5.06775,83.0,208.42425,280.0,1.2,1.0,0.485
19,NSGA2,9,2,success,"[ 75.3765  72.174  202.4385 209.992    5.0455   1.6      0.6005  35.
   1.       5.1355  83.     208.8485 280.       1.2      1.       0.485 ]",0.6894128941585367,0.023953672458056942,75.3765,72.174,202.4385,209.99200000000002,5.0455000000000005,1.6,0.6005,35.0,1.0,5.1355,83.0,208.8485,280.0,1.2,1.0,0.485
19,NSGA2,9,3,success,"[ 75.56475  70.761   198.65775 209.988     5.06825   1.6       0.60075
  35.        1.        5.20325  83.      209.27275 280.        1.2
   1.        0.485  ]",0.6899838074390577,0.038263435401465214,75.56475,70.761,198.65775000000002,209.988,5.06825,1.6,0.60075,35.0,1.0,5.20325,83.0,209.27275,280.0,1.2,1.0,0.485
19,NSGA2,9,4,success,"[ 75.753  69.348 194.877 209.984   5.091   1.6     0.601  35.      1.
   5.271  83.    209.697 280.      1.2     1.      0.485]",0.6906134839629497,0.05286364576546378,75.753,69.348,194.877,209.984,5.091,1.6,0.601,35.0,1.0,5.271,83.0,209.697,280.0,1.2,1.0,0.485
19,NSGA2,10,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    58.333   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5624594322940679,0.003279824697497797,75.0,75.0,210.0,210.0,5.0,1.6,0.6,58.333,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,10,1,success,"[ 75.       74.82975 210.      211.7145    5.        1.5995    0.597
  57.92875   1.        1.35275  83.00075 208.6185  284.805     1.22925
   0.99725   0.48775]",0.6106701005981849,0.010802025357974606,75.0,74.82975,210.0,211.7145,5.0,1.5995000000000001,0.597,57.92875,1.0,1.35275,83.00075,208.61849999999998,284.805,1.22925,0.99725,0.48775
19,NSGA2,10,2,success,"[ 75.      74.6595 210.     213.429    5.       1.599    0.594   57.5245
   1.       1.4055  83.0015 209.237  289.61     1.2585   0.9945   0.4905]",0.6779951501781398,0.02040452985079107,75.0,74.65950000000001,210.0,213.429,5.0,1.5990000000000002,0.594,57.5245,1.0,1.4055,83.0015,209.237,289.61,1.2585,0.9944999999999999,0.4905
19,NSGA2,10,3,success,"[ 75.       74.48925 210.      215.1435    5.        1.5985    0.591
  57.12025   1.        1.45825  83.00225 209.8555  294.415     1.28775
   0.99175   0.49325]",0.7182230502949684,0.029950400681581228,75.0,74.48925,210.0,215.14350000000002,5.0,1.5985,0.591,57.12025,1.0,1.45825,83.00225,209.8555,294.415,1.28775,0.99175,0.49324999999999997
19,NSGA2,10,4,success,"[ 75.     74.319 210.    216.858   5.      1.598   0.588  56.716   1.
   1.511  83.003 210.474 299.22    1.317   0.989   0.496]",0.728235384991642,0.03800255503341443,75.0,74.319,210.0,216.858,5.0,1.598,0.588,56.716,1.0,1.511,83.003,210.474,299.22,1.317,0.989,0.496
19,NSGA2,11,0,success,"[ 75.     75.    198.333 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.562291890593397,0.028351015342142766,75.0,75.0,198.333,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,11,1,success,"[ 75.       75.      196.48625 210.3255    5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5628790393173587,0.034730797137671465,75.0,75.0,196.48624999999998,210.3255,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,11,2,success,"[ 75.      75.     194.6395 210.651    5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5634719311121418,0.041134769249844036,75.0,75.0,194.6395,210.651,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,11,3,success,"[ 75.       75.      192.79275 210.9765    5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5640737811225935,0.04756683334860986,75.0,75.0,192.79275,210.9765,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,11,4,success,"[ 75.     75.    190.946 211.302   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5646738759343675,0.054016259720476134,75.0,75.0,190.946,211.302,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,12,0,success,"[ 75.     75.    210.    250.      5.      1.6     0.589  35.      1.
   2.784  83.    208.    280.      1.196   1.      0.478]",0.7410919588657541,0.13659963811873477,75.0,75.0,210.0,250.0,5.0,1.6,0.589,35.0,1.0,2.784,83.0,208.0,280.0,1.196,1.0,0.478
19,NSGA2,12,1,success,"[ 75.       75.      209.8125  249.8775    5.0615    1.601     0.59175
  35.        1.        2.89425  83.1595  208.      269.60925   1.20025
   1.        0.47925]",0.747104585662081,0.1360576134432278,75.0,75.0,209.8125,249.8775,5.0615000000000006,1.601,0.59175,35.0,1.0,2.89425,83.15950000000001,208.0,269.60925,1.20025,1.0,0.47924999999999995
19,NSGA2,12,2,success,"[ 75.      75.     209.625  249.755    5.123    1.602    0.5945  35.
   1.       3.0045  83.319  208.     259.2185   1.2045   1.       0.4805]",0.7532428131505909,0.13549075681269168,75.0,75.0,209.625,249.755,5.123,1.602,0.5945,35.0,1.0,3.0045,83.319,208.0,259.2185,1.2045,1.0,0.4805
19,NSGA2,12,3,success,"[ 75.       75.      209.4375  249.6325    5.1845    1.603     0.59725
  35.        1.        3.11475  83.4785  208.      248.82775   1.20875
   1.        0.48175]",0.7595472931132556,0.1349565085685106,75.0,75.0,209.4375,249.6325,5.1845,1.6030000000000002,0.59725,35.0,1.0,3.11475,83.4785,208.0,248.82775,1.20875,1.0,0.48175
19,NSGA2,12,4,not_converged,"[ 75.     75.    209.25  249.51    5.246   1.604   0.6    35.      1.
   3.225  83.638 208.    238.437   1.213   1.      0.483]",,,75.0,75.0,209.25,249.51,5.246,1.604,0.6,35.0,1.0,3.225,83.638,208.0,238.437,1.213,1.0,0.483
19,NSGA2,13,0,success,"[ 75.     75.    210.    228.85    5.      1.6     0.593  68.602   1.
   1.81   83.    208.    280.      1.494   1.      0.479]",0.7548428840753214,0.09947931803351936,75.0,75.0,210.0,228.85,5.0,1.6,0.593,68.602,1.0,1.81,83.0,208.0,280.0,1.494,1.0,0.479
19,NSGA2,13,1,not_converged,"[ 75.46675  75.267   210.      234.1375    5.        1.325     0.4815
  76.4515    1.        1.81425  82.35225 208.017   282.3065    1.4485
   0.97275   0.483  ]",,,75.46675,75.267,210.0,234.1375,5.0,1.3250000000000002,0.4815,76.45150000000001,1.0,1.81425,82.35225,208.017,282.3065,1.4485000000000001,0.97275,0.483
19,NSGA2,14,0,not_converged,"[ 75.     75.    210.    210.      5.      2.559   0.6    35.      1.
   1.3    83.    219.111 280.      2.164   1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,2.559,0.6,35.0,1.0,1.3,83.0,219.111,280.0,2.164,1.0,0.485
19,NSGA2,15,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.9     0.485]",0.5582077036807864,-0.005681136068173498,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.9,0.485
19,NSGA2,15,1,success,"[ 75.       75.      210.      211.0305    5.        1.6       0.6
  35.        1.        1.37925  83.      208.4475  280.        1.19925
   0.90025   0.485  ]",0.6242810592650146,-0.0015252578538919354,75.0,75.0,210.0,211.03050000000002,5.0,1.6,0.6,35.0,1.0,1.37925,83.0,208.4475,280.0,1.19925,0.90025,0.485
19,NSGA2,15,2,success,"[ 75.      75.     210.     212.061    5.       1.6      0.6     35.
   1.       1.4585  83.     208.895  280.       1.1985   0.9005   0.485 ]",0.6860268431034502,0.0032278346560539236,75.0,75.0,210.0,212.061,5.0,1.6,0.6,35.0,1.0,1.4585,83.0,208.89499999999998,280.0,1.1985000000000001,0.9005000000000001,0.485
19,NSGA2,15,3,success,"[ 75.       75.      210.      213.0915    5.        1.6       0.6
  35.        1.        1.53775  83.      209.3425  280.        1.19775
   0.90075   0.485  ]",0.6862321423475145,0.0068425596007551225,75.0,75.0,210.0,213.0915,5.0,1.6,0.6,35.0,1.0,1.53775,83.0,209.3425,280.0,1.19775,0.90075,0.485
19,NSGA2,15,4,success,"[ 75.     75.    210.    214.122   5.      1.6     0.6    35.      1.
   1.617  83.    209.79  280.      1.197   0.901   0.485]",0.6864411735332271,0.010496876769573515,75.0,75.0,210.0,214.122,5.0,1.6,0.6,35.0,1.0,1.617,83.0,209.79,280.0,1.197,0.901,0.485
19,NSGA2,17,0,success,"[ 75.     75.    210.    222.851   5.      2.24    0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5685857307985266,0.032754359417531034,75.0,75.0,210.0,222.851,5.0,2.24,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,17,1,success,"[ 74.8345   75.1035  210.      223.0565    4.94625   2.16025   0.6
  35.01325   1.        1.4905   83.001   207.73325 280.        1.211
   1.        0.485  ]",0.6988593997874588,0.044288022843238795,74.83449999999999,75.1035,210.0,223.0565,4.94625,2.16025,0.6,35.01325,1.0,1.4905,83.001,207.73325,280.0,1.2109999999999999,1.0,0.485
19,NSGA2,17,2,success,"[ 74.669   75.207  210.     223.262    4.8925   2.0805   0.6     35.0265
   1.       1.681   83.002  207.4665 280.       1.222    1.       0.485 ]",0.7008880519993342,0.045453815724477604,74.669,75.207,210.0,223.262,4.8925,2.0805000000000002,0.6,35.0265,1.0,1.681,83.00200000000001,207.4665,280.0,1.222,1.0,0.485
19,NSGA2,17,3,success,"[ 74.5035   75.3105  210.      223.4675    4.83875   2.00075   0.6
  35.03975   1.        1.8715   83.003   207.19975 280.        1.233
   1.        0.485  ]",0.7029321108291383,0.04663352540554402,74.5035,75.3105,210.0,223.4675,4.83875,2.00075,0.6,35.03975,1.0,1.8715,83.003,207.19975,280.0,1.233,1.0,0.485
19,NSGA2,17,4,success,"[ 74.338  75.414 210.    223.673   4.785   1.921   0.6    35.053   1.
   2.062  83.004 206.933 280.      1.244   1.      0.485]",0.7049846134557737,0.04782219972041541,74.338,75.414,210.0,223.673,4.785,1.921,0.6,35.053,1.0,2.062,83.004,206.933,280.0,1.244,1.0,0.485
19,NSGA2,18,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    161.111 280.      1.2     1.      0.485]",0.5616121619476194,-0.0002139746374510386,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,161.111,280.0,1.2,1.0,0.485
19,NSGA2,18,1,success,"[ 75.       75.      210.      210.        5.19825   1.6       0.6
  35.        1.        1.3      83.      160.196   280.        1.2
   1.        0.485  ]",0.5617027003644798,-0.00010766971494124998,75.0,75.0,210.0,210.0,5.19825,1.6,0.6,35.0,1.0,1.3,83.0,160.196,280.0,1.2,1.0,0.485
19,NSGA2,18,2,success,"[ 75.      75.     210.     210.       5.3965   1.6      0.6     35.
   1.       1.3     83.     159.281  280.       1.2      1.       0.485 ]",0.5617938343325065,-1.8935630210120384e-06,75.0,75.0,210.0,210.0,5.3965,1.6,0.6,35.0,1.0,1.3,83.0,159.281,280.0,1.2,1.0,0.485
19,NSGA2,18,3,success,"[ 75.       75.      210.      210.        5.59475   1.6       0.6
  35.        1.        1.3      83.      158.366   280.        1.2
   1.        0.485  ]",0.561887679780814,0.00010384875318023164,75.0,75.0,210.0,210.0,5.59475,1.6,0.6,35.0,1.0,1.3,83.0,158.36599999999999,280.0,1.2,1.0,0.485
19,NSGA2,18,4,success,"[ 75.     75.    210.    210.      5.793   1.6     0.6    35.      1.
   1.3    83.    157.451 280.      1.2     1.      0.485]",0.5619717645299512,0.00020975241600560855,75.0,75.0,210.0,210.0,5.793,1.6,0.6,35.0,1.0,1.3,83.0,157.451,280.0,1.2,1.0,0.485
19,NSGA2,19,0,success,"[ 69.668  75.154 209.08  210.074   4.996   1.65    0.6    35.      1.
   5.651  82.462 199.364 286.175   1.245   0.956   0.486]",0.6945299145617169,0.003649491736585436,69.668,75.154,209.08,210.074,4.996,1.65,0.6,35.0,1.0,5.651,82.462,199.364,286.175,1.245,0.956,0.486
19,NSGA2,19,1,success,"[ 69.95525  75.11425 202.6955  210.1055    4.95975   1.63725   0.6
  35.        1.        5.50125  82.43725 201.19275 288.0025    1.228
   0.967     0.48575]",0.6946060388899297,0.027580336643212237,69.95525,75.11425,202.6955,210.1055,4.9597500000000005,1.6372499999999999,0.6,35.0,1.0,5.50125,82.43725,201.19275,288.0025,1.2280000000000002,0.967,0.48575
19,NSGA2,19,2,success,"[ 70.2425  75.0745 196.311  210.137    4.9235   1.6245   0.6     35.
   1.       5.3515  82.4125 203.0215 289.83     1.211    0.978    0.4855]",0.6925424825581814,0.05117633424729752,70.2425,75.0745,196.311,210.137,4.923500000000001,1.6244999999999998,0.6,35.0,1.0,5.3515,82.4125,203.0215,289.83000000000004,1.211,0.978,0.4855
19,NSGA2,19,3,success,"[ 70.52975  75.03475 189.9265  210.1685    4.88725   1.61175   0.6
  35.        1.        5.20175  82.38775 204.85025 291.6575    1.194
   0.989     0.48525]",0.6905153108103198,0.07448832291070571,70.52974999999999,75.03475,189.9265,210.1685,4.88725,1.61175,0.6,35.0,1.0,5.20175,82.38775,204.85025000000002,291.6575,1.194,0.989,0.48524999999999996
19,NSGA2,19,4,success,"[ 70.817  74.995 183.542 210.2     4.851   1.599   0.6    35.      1.
   5.052  82.363 206.679 293.485   1.177   1.      0.485]",0.6885328752862351,0.09751996849598606,70.817,74.995,183.542,210.2,4.851,1.599,0.6,35.0,1.0,5.052,82.363,206.679,293.485,1.177,1.0,0.485
19,NSGA2,20,0,success,"[ 75.     75.    210.    210.      5.      2.5     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5608653508133226,-0.005486571708103305,75.0,75.0,210.0,210.0,5.0,2.5,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
19,NSGA2,20,1,success,"[ 75.00125  75.2395  210.      211.20625   5.        2.5305    0.59775
  34.58575   1.        1.33675  83.05975 208.927   281.06575   1.23475
   1.        0.48475]",0.5920641565443971,-0.0024109787824922544,75.00125,75.23949999999999,210.0,211.20625,5.0,2.5305,0.59775,34.585750000000004,1.0,1.33675,83.05975000000001,208.927,281.06575,1.23475,1.0,0.48475
19,NSGA2,20,2,success,"[ 75.0025  75.479  210.     212.4125   5.       2.561    0.5955  34.1715
   1.       1.3735  83.1195 209.854  282.1315   1.2695   1.       0.4845]",0.6285276579948647,0.00213366777093468,75.0025,75.479,210.0,212.4125,5.0,2.561,0.5954999999999999,34.1715,1.0,1.3735,83.1195,209.85399999999998,282.13149999999996,1.2694999999999999,1.0,0.4845
19,NSGA2,20,3,success,"[ 75.00375  75.7185  210.      213.61875   5.        2.5915    0.59325
  33.75725   1.        1.41025  83.17925 210.781   283.19725   1.30425
   1.        0.48425]",0.6731194028093735,0.007394362061491711,75.00375,75.7185,210.0,213.61874999999998,5.0,2.5915,0.5932499999999999,33.75725,1.0,1.41025,83.17925,210.781,283.19725,1.30425,1.0,0.48424999999999996
19,NSGA2,20,4,success,"[ 75.005  75.958 210.    214.825   5.      2.622   0.591  33.343   1.
   1.447  83.239 211.708 284.263   1.339   1.      0.484]",0.7166508183145173,0.013211323436795307,75.005,75.958,210.0,214.825,5.0,2.622,0.591,33.343,1.0,1.447,83.239,211.708,284.263,1.339,1.0,0.484
19,NSGA2,21,0,success,"[ 75.     75.    210.    228.85    5.      1.6     0.593  68.602   1.
   1.81   83.    208.    280.      1.494   1.      0.479]",0.7548428840753214,0.09947931803351936,75.0,75.0,210.0,228.85,5.0,1.6,0.593,68.602,1.0,1.81,83.0,208.0,280.0,1.494,1.0,0.479
19,NSGA2,21,1,not_converged,"[ 75.46675  75.267   210.      234.1375    5.        1.325     0.4815
  76.4515    1.        1.81425  82.35225 208.017   282.3065    1.4485
   0.97275   0.483  ]",,,75.46675,75.267,210.0,234.1375,5.0,1.3250000000000002,0.4815,76.45150000000001,1.0,1.81425,82.35225,208.017,282.3065,1.4485000000000001,0.97275,0.483
19,NSGA2,22,0,success,"[ 75.     75.9   206.715 221.533   4.99    1.6     0.598  35.      1.
   6.918  78.076 195.093 285.122   1.197   0.742   0.534]",0.7817799342001053,0.05986323206072878,75.0,75.9,206.715,221.533,4.99,1.6,0.598,35.0,1.0,6.918,78.076,195.093,285.122,1.197,0.742,0.534
19,NSGA2,22,1,success,"[ 75.       76.64625 207.014   221.52725   4.991     1.6465    0.598
  35.        1.        7.10825  78.44875 199.061   285.08475   1.208
   0.73325   0.531  ]",0.7776902111840931,0.05759726842693322,75.0,76.64625000000001,207.014,221.52724999999998,4.991,1.6465,0.598,35.0,1.0,7.10825,78.44874999999999,199.06099999999998,285.08475,1.2080000000000002,0.73325,0.531
19,NSGA2,22,2,success,"[ 75.      77.3925 207.313  221.5215   4.992    1.693    0.598   35.
   1.       7.2985  78.8215 203.029  285.0475   1.219    0.7245   0.528 ]",0.7732808661468993,0.05533625514115077,75.0,77.39250000000001,207.313,221.5215,4.992,1.693,0.598,35.0,1.0,7.298500000000001,78.82149999999999,203.029,285.0475,1.219,0.7244999999999999,0.528
19,NSGA2,22,3,success,"[ 75.       78.13875 207.612   221.51575   4.993     1.7395    0.598
  35.        1.        7.48875  79.19425 206.997   285.01025   1.23
   0.71575   0.525  ]",0.768840750653932,0.0530882507783913,75.0,78.13875,207.612,221.51575,4.993,1.7395,0.598,35.0,1.0,7.4887500000000005,79.19425,206.997,285.01025000000004,1.23,0.71575,0.525
19,NSGA2,22,4,success,"[ 75.     78.885 207.911 221.51    4.994   1.786   0.598  35.      1.
   7.679  79.567 210.965 284.973   1.241   0.707   0.522]",0.7645363270007488,0.050854865493302315,75.0,78.885,207.911,221.51,4.994,1.786,0.598,35.0,1.0,7.679,79.567,210.965,284.973,1.241,0.707,0.522
19,NSGA2,23,0,success,"[ 75.     75.    210.    218.819   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.589   0.485]",0.5601394358941041,0.019220252729067487,75.0,75.0,210.0,218.819,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.589,0.485
19,NSGA2,23,1,success,"[ 74.971    75.01275 209.9625  220.963     5.00525   1.6       0.6
  35.        1.        1.28575  82.83775 208.09125 280.1235    1.2
   0.5715    0.485  ]",0.5599150567800829,0.02609686045746604,74.971,75.01275,209.9625,220.963,5.00525,1.6,0.6,35.0,1.0,1.2857500000000002,82.83775,208.09125,280.12350000000004,1.2,0.5715,0.485
19,NSGA2,23,2,success,"[ 74.942   75.0255 209.925  223.107    5.0105   1.6      0.6     35.
   1.       1.2715  82.6755 208.1825 280.247    1.2      0.554    0.485 ]",0.5610193092806968,0.03321676240369629,74.94200000000001,75.0255,209.925,223.107,5.0105,1.6,0.6,35.0,1.0,1.2715,82.6755,208.1825,280.247,1.2,0.554,0.485
19,NSGA2,23,3,product_spec_not_met,"[ 74.913    75.03825 209.8875  225.251     5.01575   1.6       0.6
  35.        1.        1.25725  82.51325 208.27375 280.3705    1.2
   0.5365    0.485  ]",1.0,0.04053877162032045,74.913,75.03825,209.8875,225.251,5.01575,1.6,0.6,35.0,1.0,1.25725,82.51325,208.27375,280.3705,1.2,0.5365,0.485
19,NSGA2,23,4,product_spec_not_met,"[ 74.884  75.051 209.85  227.395   5.021   1.6     0.6    35.      1.
   1.243  82.351 208.365 280.494   1.2     0.519   0.485]",1.0,0.048045639754220236,74.884,75.051,209.85,227.395,5.021,1.6,0.6,35.0,1.0,1.243,82.351,208.365,280.494,1.2,0.519,0.485
19,NSGA2,25,0,success,"[ 75.     75.    210.    228.85    5.      1.6     0.593  68.602   1.
   1.81   83.    208.    280.      1.494   1.      0.479]",0.7548428840753214,0.09947931803351936,75.0,75.0,210.0,228.85,5.0,1.6,0.593,68.602,1.0,1.81,83.0,208.0,280.0,1.494,1.0,0.479
19,NSGA2,25,1,not_converged,"[ 75.46675  75.267   210.      234.1375    5.        1.325     0.4815
  76.4515    1.        1.81425  82.35225 208.017   282.3065    1.4485
   0.97275   0.483  ]",,,75.46675,75.267,210.0,234.1375,5.0,1.3250000000000002,0.4815,76.45150000000001,1.0,1.81425,82.35225,208.017,282.3065,1.4485000000000001,0.97275,0.483
19,NSGA2,27,0,success,"[ 75.     74.514 210.38  211.065   4.992   2.439   0.588  34.967   1.
   2.945  80.359 199.303 276.309   2.101   1.      0.486]",0.8757947276161266,0.0019731662728966507,75.0,74.514,210.38,211.065,4.992,2.439,0.588,34.967,1.0,2.945,80.359,199.303,276.309,2.101,1.0,0.486
19,NSGA2,27,1,success,"[ 75.       75.32225 207.03    211.1405    5.00275   2.27775   0.59225
  34.94075   1.        3.169    77.864   199.65625 276.3005    2.087
   0.95925   0.486  ]",0.8766703154308988,0.01752532017582074,75.0,75.32225,207.03,211.1405,5.00275,2.27775,0.5922499999999999,34.94075,1.0,3.169,77.864,199.65625,276.3005,2.0869999999999997,0.9592499999999999,0.486
19,NSGA2,27,2,success,"[ 75.      76.1305 203.68   211.216    5.0135   2.1165   0.5965  34.9145
   1.       3.393   75.369  200.0095 276.292    2.073    0.9185   0.486 ]",0.8780377276437045,0.03304033763302027,75.0,76.1305,203.68,211.216,5.0135000000000005,2.1165000000000003,0.5965,34.914500000000004,1.0,3.393,75.369,200.0095,276.29200000000003,2.073,0.9185,0.486
19,NSGA2,27,3,success,"[ 75.       76.93875 200.33    211.2915    5.02425   1.95525   0.60075
  34.88825   1.        3.617    72.874   200.36275 276.2835    2.059
   0.87775   0.486  ]",0.8789778028149371,0.048579711683561635,75.0,76.93875,200.32999999999998,211.29149999999998,5.02425,1.95525,0.60075,34.88825,1.0,3.617,72.874,200.36275,276.2835,2.059,0.87775,0.486
19,NSGA2,27,4,success,"[ 75.     77.747 196.98  211.367   5.035   1.794   0.605  34.862   1.
   3.841  70.379 200.716 276.275   2.045   0.837   0.486]",0.8801184402323528,0.06414014021138927,75.0,77.747,196.98,211.367,5.035,1.794,0.605,34.862,1.0,3.841,70.379,200.716,276.275,2.045,0.837,0.486
19,NSGA2,28,0,success,"[ 75.     75.371 210.    214.345   5.      1.6     0.599  35.      1.
   5.96   78.586 181.839 280.      1.196   1.      0.486]",0.6994960482307564,0.015875639682771798,75.0,75.371,210.0,214.345,5.0,1.6,0.599,35.0,1.0,5.96,78.586,181.839,280.0,1.196,1.0,0.486
19,NSGA2,28,1,success,"[ 74.7795   75.373   209.29075 215.347     5.00775   1.59625   0.59925
  35.        1.        6.109    78.50625 184.2485  281.53325   1.391
   1.        0.486  ]",0.7380412056573693,0.024348028070329958,74.7795,75.37299999999999,209.29075,215.347,5.00775,1.59625,0.59925,35.0,1.0,6.109,78.50625,184.2485,281.53325,1.391,1.0,0.486
19,NSGA2,28,2,success,"[ 74.559   75.375  208.5815 216.349    5.0155   1.5925   0.5995  35.
   1.       6.258   78.4265 186.658  283.0665   1.586    1.       0.486 ]",0.7766914962268683,0.03361055895201509,74.559,75.375,208.5815,216.349,5.015499999999999,1.5925,0.5994999999999999,35.0,1.0,6.258,78.4265,186.65800000000002,283.0665,1.5859999999999999,1.0,0.486
19,NSGA2,28,3,success,"[ 74.3385   75.377   207.87225 217.351     5.02325   1.58875   0.59975
  35.        1.        6.407    78.34675 189.0675  284.59975   1.781
   1.        0.486  ]",0.8152411920186676,0.0436559426677452,74.3385,75.37700000000001,207.87225,217.351,5.02325,1.58875,0.59975,35.0,1.0,6.407,78.34675,189.0675,284.59975,1.781,1.0,0.486
