Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.021484375,0.751953125,1.1221097
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.240234375,1.0915409
0.533203125,0.798828125,0.736328125,0.251953125,0.845703125,0.599609375,0.298828125,0.048828125,0.978515625,0.216796875,0.603515625,0.138671875,0.880859375,0.783203125,0.021484375,0.240234375,1.0286018
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.93404627
0.033203125,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.93404627
0.880859375,0.298828125,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.8863094
0.880859375,0.623046875,0.236328125,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.95218647
0.880859375,0.623046875,0.552734375,0.751953125,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,1.0183375
0.880859375,0.623046875,0.552734375,0.169921875,0.345703125,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.93602717
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.099609375,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.93404627
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.798828125,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.9232328
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.548828125,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.9341074
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.478515625,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.984295
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.716796875,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.9510255
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.103515625,0.123046875,0.861328125,0.447265625,0.388671875,0.251953125,0.93353915
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.638671875,0.861328125,0.447265625,0.388671875,0.251953125,0.94764376
